Seconds,Dryer_low_heat_1,Dryer_low_heat_2,Dryer_low_heat_3,Dryer_air_fluff,Dryer_extra_low_heat,Dryer_delicate,Dryer_cotton_cycle,Dryer_permanent_press,Dryer_high_heat_1,Dryer_high_heat_2
1115.6,0.173205273,2.123666544,0.245156343,0.187678617,2.054839525,5.352596394,1.926011564,1.959600345,0.36062999,5.314139291
1115.8,0.171235273,2.778826544,0.232678343,0.198184617,2.779579525,5.354566394,1.932581564,1.955330345,0.34159199,5.332199291
1116,0.168609273,0.997491544,0.230380343,0.190305617,2.812409525,5.351936394,1.937831564,1.956650345,0.34914099,5.306919291
1116.2,0.163684273,2.607156544,0.241872343,0.173561617,2.556709525,5.355876394,1.934881564,1.960590345,0.33272999,5.291489291
1116.4,0.168280273,2.814276544,0.247126343,0.174546617,2.795009525,5.356206394,1.925031564,1.960910345,0.35012599,5.293459291
1116.6,0.171235273,0.683698544,0.239574343,0.190633617,2.584279525,5.366056394,1.922731564,1.955000345,0.32813399,5.318739291
1116.8,0.169265273,2.732546544,0.247454343,0.198184617,2.724769525,5.348656394,1.929621564,1.958290345,0.36030099,5.311189291
1117,0.163684273,2.424666544,0.233007343,0.186365617,2.779579525,5.346356394,1.932581564,1.960260345,0.34191999,5.318079291
1117.2,0.164013273,2.154856544,0.232678343,0.171263617,2.055819525,5.347666394,1.932911564,1.960260345,0.35143899,5.299039291
1117.4,0.168937273,2.784736544,0.236619343,0.177501617,2.774659525,5.361126394,1.922401564,1.959600345,0.32879099,5.296739291
1117.6,0.170250273,0.978782544,0.246469343,0.193260617,2.808469525,5.367366394,1.922071564,1.954680345,0.34388999,5.305279291
1117.8,0.170579273,2.634736544,0.242857343,0.195229617,2.599709525,5.362446394,1.921751564,1.956320345,0.32452399,5.314139291
1118,0.164997273,2.792286544,0.252708343,0.180784617,2.784829525,5.352596394,1.930611564,1.957960345,0.36227099,5.307249291
1118.2,0.168280273,0.642996544,0.238917343,0.166995617,2.528479525,5.346026394,1.930611564,1.961570345,0.34060699,5.312829291
1118.4,0.169265273,2.758806544,0.235634343,0.176844617,2.756929525,5.338476394,1.920101564,1.956970345,0.35701899,5.305599291
1118.6,0.170907273,2.438446544,0.238260343,0.193588617,2.799609525,5.350296394,1.917481564,1.952710345,0.32550799,5.306259291
1118.8,0.166311273,2.118746544,0.244171343,0.192931617,2.046299525,5.357846394,1.919121564,1.958940345,0.33371399,5.299689291
1119,0.165982273,2.818876544,0.241544343,0.180456617,2.780239525,5.352596394,1.930611564,1.959600345,0.32517999,5.308889291
1119.2,0.168280273,0.978125544,0.255007343,0.177173617,2.773999525,5.348986394,1.933561564,1.955000345,0.36292699,5.318409291
1119.4,0.171564273,2.588126544,0.240231343,0.183410617,2.558349525,5.346026394,1.925361564,1.955660345,0.34717199,5.314139291
1119.6,0.170579273,2.817556544,0.238589343,0.193588617,2.835709525,5.340446394,1.920761564,1.956970345,0.35406499,5.313809291
1119.8,0.166967273,0.621004544,0.240231343,0.187350617,2.547519525,5.345696394,1.920761564,1.958940345,0.33075999,5.309869291
1120,0.167624273,2.742726544,0.240231343,0.178814617,2.726409525,5.346356394,1.932911564,1.957960345,0.33141699,5.293779291
1120.2,0.169922273,2.501136544,0.245156343,0.184067617,2.797639525,5.350956394,1.938821564,1.952380345,0.32419599,5.301339291
1120.4,0.170907273,2.100366544,0.259604343,0.189320617,2.029239525,5.362116394,1.928311564,1.955330345,0.35111099,5.310529291
1120.6,0.168280273,2.766686544,0.243514343,0.190961617,2.783519525,5.353246394,1.922401564,1.958940345,0.33830999,5.302979291
1120.8,0.166639273,1.014556544,0.237604343,0.182426617,2.837019525,5.342086394,1.920761564,1.957300345,0.34946999,5.319719291
1121,0.165326273,2.590096544,0.235305343,0.182754617,2.575089525,5.340776394,1.932911564,1.956320345,0.32714999,5.281309291
1121.2,0.167952273,2.796226544,0.235305343,0.187022617,2.776299525,5.331906394,1.938821564,1.955990345,0.32583699,5.287219291
1121.4,0.169594273,0.621333544,0.247454343,0.187350617,2.516009525,5.344386394,1.932581564,1.960590345,0.32517999,5.302649291
1121.6,0.167624273,2.717446544,0.260917343,0.181441617,2.715249525,5.370326394,1.915511564,1.959600345,0.34979799,5.304289291
1121.8,0.168937273,2.481446544,0.247783343,0.173561617,2.819959525,5.349306394,1.916491564,1.955660345,0.33404299,5.304619291
1122,0.168280273,2.117106544,0.236619343,0.179799617,2.085359525,5.345046394,1.929951564,1.950080345,0.34290499,5.316769291
1122.2,0.168280273,2.777846544,0.232678343,0.187350617,2.768749525,5.333876394,1.938491564,1.955000345,0.32485199,5.293459291
1122.4,0.166639273,1.004386544,0.237932343,0.188007617,2.790089525,5.343726394,1.932251564,1.963540345,0.33108799,5.287869291
1122.6,0.167952273,2.613066544,0.250410343,0.183082617,2.594789525,5.352596394,1.920431564,1.964200345,0.31959999,5.293779291
1122.8,0.166967273,2.786376544,0.260260343,0.174546617,2.810109525,5.372296394,1.920761564,1.960590345,0.36423999,5.301659291
1123,0.168280273,0.585883544,0.244171343,0.180784617,2.535379525,5.356206394,1.929301564,1.957960345,0.33995099,5.302979291
1123.2,0.166967273,2.747646544,0.238589343,0.185052617,2.746099525,5.349636394,1.937501564,1.958290345,0.34421799,5.312829291
1123.4,0.165654273,2.513946544,0.232022343,0.188007617,2.773349525,5.336176394,1.933241564,1.962880345,0.32288299,5.300019291
1123.6,0.167296273,2.086246544,0.247783343,0.180456617,2.035469525,5.346026394,1.923061564,1.962230345,0.32846299,5.294439291
1123.8,0.166967273,2.802136544,0.253036343,0.173561617,2.808139525,5.353906394,1.915841564,1.956320345,0.32091299,5.285899291
1124,0.168609273,1.004386544,0.250081343,0.180784617,2.814379525,5.371306394,1.925361564,1.951720345,0.35504999,5.297719291
1124.2,0.167624273,2.570726544,0.240887343,0.184724617,2.580339525,5.348986394,1.937181564,1.954350345,0.33765299,5.294109291
1124.4,0.164997273,2.798196544,0.231365343,0.185052617,2.800259525,5.332236394,1.935531564,1.959930345,0.34717199,5.312169291
1124.6,0.166311273,0.576364544,0.234320343,0.181112617,2.478259525,5.337816394,1.926011564,1.962560345,0.32124099,5.300349291
1124.8,0.168280273,2.729266544,0.248439343,0.177173617,2.733959525,5.346356394,1.919451564,1.956320345,0.32682099,5.288859291
1125,0.167952273,2.559896544,0.255992343,0.181769617,2.842929525,5.353906394,1.927981564,1.955660345,0.32616499,5.294769291
1125.2,0.168609273,2.072466544,0.249425343,0.188335617,2.073219525,5.366056394,1.935211564,1.962230345,0.35472099,5.301989291
1125.4,0.165654273,2.764056544,0.246141343,0.184724617,2.771709525,5.346356394,1.933891564,1.963870345,0.33043199,5.295099291
1125.6,0.167624273,1.025066544,0.233664343,0.182097617,2.800589525,5.333546394,1.917811564,1.962560345,0.33666799,5.315449291
1125.8,0.166967273,2.580906544,0.234977343,0.177829617,2.565569525,5.337156394,1.914191564,1.953690345,0.31566099,5.292139291
1126,0.165982273,2.790976544,0.250081343,0.181769617,2.805839525,5.358506394,1.918791564,1.955330345,0.34060699,5.278019291
1126.2,0.167952273,0.590807544,0.249753343,0.185380617,2.516339525,5.360146394,1.926341564,1.959930345,0.33371399,5.287219291
1126.4,0.165326273,2.719416544,0.251395343,0.181112617,2.729029525,1.659586394,1.926011564,1.963540345,0.35012599,5.289509291
1126.6,0.166311273,2.537576544,0.254350343,0.183410617,2.793369525,0.310702394,1.916821564,1.960590345,0.32419599,5.289509291
1126.8,0.170579273,2.087236544,0.240887343,0.182097617,2.080439525,0.256523394,1.914851564,1.955660345,0.33863799,5.299689291
1127,0.172548273,2.787366544,0.235305343,0.186037617,2.789429525,0.258822394,1.920431564,1.957630345,0.31927199,5.291809291
1127.2,0.167624273,1.024076544,0.247783343,0.184395617,2.828819525,0.272613394,1.925361564,1.961570345,0.33633999,5.286559291
1127.4,0.164669273,2.593376544,0.249753343,0.180127617,2.606929525,0.265389394,1.926341564,1.961240345,0.32485199,5.276049291
1127.6,0.165326273,2.788346544,0.241544343,0.179471617,2.780899525,0.251926394,1.918131564,1.958290345,0.35045399,5.283599291
1127.8,0.170250273,0.562907544,0.262230343,0.184395617,2.436899525,0.256195394,1.917481564,1.959600345,0.32222599,5.293459291
1128,0.172548273,2.738786544,0.246798343,0.186365617,2.758579525,0.252583394,1.921421564,1.958620345,0.34060699,5.293779291
1128.2,0.169265273,2.565146544,0.240887343,0.180127617,2.815029525,0.250285394,1.923721564,1.960910345,0.32386699,5.294769291
1128.4,0.162371273,2.063606544,0.245484343,0.176188617,2.094549525,0.245688394,1.925031564,1.959600345,0.32944699,5.282619291
1128.6,0.165326273,2.790646544,0.247454343,0.179142617,2.797959525,0.257180394,1.915181564,1.957960345,0.32156999,5.269489291
1128.8,0.172877273,1.020466544,0.243843343,0.183739617,2.803869525,0.260792394,1.916821564,1.959270345,0.35997299,5.290829291
1129,0.173533273,2.574666544,0.267156343,0.187678617,2.610869525,0.276553394,1.919121564,1.963540345,0.33141699,5.294439291
1129.2,0.166311273,2.804426544,0.248439343,0.181112617,2.854749525,0.262434394,1.923391564,1.958620345,0.34553099,5.287869291
1129.4,0.160073273,0.576036544,0.242201343,0.175859617,2.462839525,0.246344394,1.922731564,1.956320345,0.31861499,5.289509291
1129.6,0.165654273,2.727956544,0.242857343,0.184395617,2.735929525,0.237479394,1.920761564,1.954350345,0.32386699,5.267839291
1129.8,0.172220273,2.595346544,0.246141343,0.188992617,2.790409525,0.251598394,1.921421564,1.954020345,0.32682099,5.267839291
1130,0.171564273,2.060976544,0.246798343,0.189320617,2.086679525,0.257180394,1.922731564,1.962880345,0.35012599,5.289189291
1130.2,0.168937273,2.789656544,0.268469343,0.183739617,2.809779525,0.276225394,1.926011564,1.958940345,0.32452399,5.286229291
1130.4,0.165982273,1.043446544,0.249753343,0.179142617,2.861969525,0.252911394,1.929621564,1.955330345,0.34060699,5.279659291
1130.6,0.165326273,2.586806544,0.241544343,0.183082617,2.594459525,0.243061394,1.923391564,1.952380345,0.32124099,5.281959291
1130.8,0.169265273,2.789986544,0.240231343,0.189977617,2.786799525,0.250285394,1.920761564,1.959600345,0.32353899,5.270799291
1131,0.169922273,0.590478544,0.246798343,0.186037617,2.421479525,0.262762394,1.921421564,1.965510345,0.33174499,5.273749291
1131.2,0.169922273,2.730576544,0.252708343,0.172905617,2.770059525,0.260135394,1.923721564,1.959600345,0.34126399,5.280319291
1131.4,0.169265273,2.583196544,0.269454343,0.173561617,2.849829525,0.263747394,1.929621564,1.954350345,0.32714999,5.278019291
1131.6,0.168280273,2.072796544,0.246798343,0.180127617,2.151999525,0.246673394,1.927331564,1.956970345,0.33896599,5.275069291
1131.8,0.168280273,2.793266544,0.236290343,0.187350617,2.786799525,0.248643394,1.924701564,1.961240345,0.32189799,5.288529291
1132,0.166967273,1.045416544,0.240887343,0.186693617,2.793699525,0.261777394,1.919781564,1.964850345,0.33010399,5.283929291
1132.2,0.168609273,2.612086544,0.248111343,0.181441617,2.600689525,0.263090394,1.920101564,1.955990345,0.33207299,5.267509291
1132.4,0.167952273,2.793596544,0.256977343,0.177173617,2.827509525,0.248643394,1.927001564,1.954680345,0.34388999,5.264559291
1132.6,0.169594273,0.552731544,0.261245343,0.183739617,2.445769525,0.261777394,1.926011564,1.960260345,0.31730299,5.268499291
1132.8,0.166311273,2.727956544,0.253365343,0.187678617,2.767769525,0.250613394,1.922401564,1.965840345,0.33043199,5.267509291
1133,0.164669273,2.619306544,0.242529343,0.183082617,2.790739525,0.249628394,1.921421564,1.963210345,0.31533299,5.291159291
1133.2,0.168280273,2.077716544,0.232350343,0.174546617,2.086019525,0.251598394,1.917481564,1.953690345,0.33666799,5.272109291
1133.4,0.169922273,2.809026544,0.248439343,0.175859617,2.812409525,0.255538394,1.923391564,1.959270345,0.32977599,5.262259291
1133.6,0.170250273,1.035566544,0.252380343,0.183739617,2.843589525,0.261449394,1.926011564,1.963540345,0.34585899,5.263579291
1133.8,0.162699273,2.571386544,0.255335343,0.186365617,2.638439525,0.267031394,1.923721564,1.963210345,0.32189799,5.272109291
1134,0.164013273,2.810336544,0.253365343,0.179799617,2.815689525,0.270643394,1.918131564,1.954680345,0.33732499,5.268829291
1134.2,0.166311273,0.577677544,0.240559343,0.177173617,2.356819525,0.245688394,1.919121564,1.954680345,0.31730299,5.290169291
1134.4,0.171564273,2.741076544,0.235634343,0.176844617,2.740849525,0.235837394,1.927981564,1.957300345,0.33765299,5.266859291
1134.6,0.171564273,2.627186544,0.249425343,0.183739617,2.837679525,0.245688394,1.923391564,1.965510345,0.32977599,5.252079291
1134.8,0.165982273,2.054736544,0.256320343,0.186037617,2.148709525,0.260464394,1.925361564,1.960910345,0.34684399,5.256679291
1135,0.165326273,2.790646544,0.249096343,0.180456617,2.807149525,0.266374394,1.921091564,1.956650345,0.32452399,5.258979291
1135.2,0.166311273,1.065106544,0.251066343,0.179142617,2.810439525,0.264732394,1.920431564,1.956320345,0.33896599,5.264889291
1135.4,0.170907273,2.602566544,0.237932343,0.182754617,2.591829525,0.237807394,1.927001564,1.961570345,1.41328599,5.285249291
1135.6,0.167624273,2.809686544,0.235634343,0.185380617,2.817659525,0.236494394,1.923721564,1.958620345,5.18044599,5.261599291
1135.8,0.165654273,0.576036544,0.243843343,0.185052617,2.399159525,0.254882394,1.926341564,1.960260345,3.07317599,5.258979291
1136,0.168937273,2.736816544,0.256320343,0.181441617,2.763499525,0.259479394,1.923721564,1.954350345,5.36918599,5.287869291
1136.2,0.167952273,2.632106544,0.247783343,0.179142617,2.801899525,0.254553394,1.924371564,1.954680345,3.79463599,5.270799291
1136.4,0.171564273,0.422750544,0.252708343,0.182426617,2.112609525,0.267359394,1.922401564,1.960590345,4.55811599,5.268169291
1136.6,0.170250273,2.755856544,0.244171343,0.184724617,2.773019525,0.244046394,1.916821564,1.962230345,5.39642599,5.267189291
1136.8,0.167624273,1.053616544,0.236619343,0.185709617,2.821269525,0.248643394,1.920431564,1.954350345,3.25173599,5.260949291
1137,0.168280273,2.025526544,0.243514343,0.179471617,2.636469525,0.258822394,1.925031564,1.951060345,5.16501599,5.255689291
1137.2,0.170579273,2.793596544,0.252380343,0.181441617,2.807149525,0.267359394,1.926341564,1.954020345,5.43023599,5.251429291
1137.4,0.168280273,0.528114544,0.247126343,0.188335617,2.341719525,0.254553394,1.920761564,1.959270345,3.08597599,5.262259291
1137.6,0.165654273,2.583856544,0.260917343,0.189977617,2.733959525,0.265717394,1.915511564,1.960260345,5.34948599,5.267189291
1137.8,0.167952273,2.651476544,0.240887343,0.182097617,2.795669525,0.247329394,1.916821564,1.949750345,3.77395599,5.264889291
1138,0.168937273,0.410277544,0.243514343,0.174875617,2.146739525,0.246344394,1.926011564,1.953690345,4.51970599,5.269809291
1138.2,0.168609273,2.763076544,0.242201343,0.174218617,2.797639525,0.248643394,1.929301564,1.955330345,5.38099599,5.257009291
1138.4,0.165982273,1.061826544,0.251066343,0.182754617,2.800589525,0.258165394,1.925031564,1.961570345,3.25928599,5.252409291
1138.6,0.165326273,2.016006544,0.248768343,0.190305617,2.595769525,0.259807394,1.914191564,1.961900345,5.14237599,5.262589291
1138.8,0.169594273,2.806396544,0.258618343,0.183410617,2.799279525,0.277866394,1.916161564,1.951060345,5.41218599,5.267189291
1139,0.174847273,0.572097544,0.240231343,0.175859617,2.336139525,0.255867394,1.920431564,1.955000345,3.06398599,5.263249291
1139.2,0.170250273,2.573676544,0.237604343,0.176516617,2.760549525,0.245359394,1.929951564,1.951720345,5.32027599,5.272769291
1139.4,0.164341273,2.677076544,0.242201343,0.181112617,2.797959525,0.236494394,1.927331564,1.958620345,3.76837599,5.255689291
1139.6,0.163356273,0.410605544,0.251066343,0.189648617,2.114579525,0.251270394,1.917811564,1.951060345,4.52266599,5.248799291
1139.8,0.169922273,2.749616544,0.248768343,0.185709617,2.790089525,0.268344394,1.914851564,1.952050345,5.35999599,5.258649291
1140,0.171235273,1.070356544,0.258290343,0.175203617,2.820939525,0.277538394,1.921751564,1.955990345,3.24451599,5.270139291
1140.2,0.171892273,2.022576544,0.242529343,0.178158617,2.616779525,0.250613394,1.930281564,1.959270345,5.11545599,5.266199291
1140.4,0.166311273,2.807056544,0.243514343,0.190305617,2.794029525,0.243061394,1.929951564,1.959270345,5.37476599,5.277039291
1140.6,0.167952273,0.582929544,0.242857343,0.195558617,2.290839525,0.243061394,1.916491564,1.956970345,3.05249599,5.256679291
1140.8,0.168937273,2.571056544,0.247454343,0.184724617,2.723779525,0.252911394,1.912551564,1.957630345,5.31108599,5.252079291
1141,0.161386273,2.670836544,0.251723343,0.170607617,2.805839525,0.270314394,1.920761564,1.960910345,3.74900599,5.260619291
1141.2,0.167624273,0.405682544,0.263544343,0.175531617,2.161189525,0.273269394,1.931591564,1.961570345,4.51544599,5.266199291
1141.4,0.164997273,2.768976544,0.248439343,0.187678617,2.781549525,0.252255394,1.927661564,1.958620345,5.35244599,5.266529291
1141.6,0.167952273,1.090056544,0.238589343,0.194573617,2.788119525,0.244046394,1.924041564,1.962560345,3.24451599,5.279339291
1141.8,0.172220273,2.021916544,0.240887343,0.184724617,2.578699525,0.244374394,1.927331564,1.959930345,5.11644599,5.262589291
1142,0.169265273,2.795236544,0.248439343,0.171263617,2.791069525,0.261777394,1.928641564,1.960260345,5.37541599,5.255689291
1142.2,0.166967273,0.558311544,0.253693343,0.175859617,2.318739525,0.261449394,1.932581564,1.956970345,3.04658599,5.261279291
1142.4,0.168280273,2.558906544,0.260917343,0.188663617,2.761529525,0.258165394,1.925031564,1.956320345,5.30944599,5.266529291
1142.6,0.170579273,2.706286544,0.245484343,0.195886617,2.775969525,0.244703394,1.924701564,1.959930345,3.76345599,5.267509291
1142.8,0.170579273,0.428330544,0.237932343,0.185709617,2.119169525,0.243389394,1.922731564,1.961570345,4.50066599,5.288529291
1143,0.170907273,2.766686544,0.233992343,0.168308617,2.752669525,0.242732394,1.927981564,1.955660345,5.35736599,5.270139291
1143.2,0.166967273,1.073316544,0.245156343,0.172248617,2.806169525,0.261120394,1.927981564,1.952380345,3.22153599,5.262919291
1143.4,0.166967273,1.972356544,0.258290343,0.187678617,2.634829525,0.259479394,1.921421564,1.955990345,5.08591599,5.266859291
1143.6,0.168937273,2.790976544,0.256648343,0.197199617,2.804529525,0.249956394,1.922401564,1.954020345,5.37738599,5.268829291
1143.8,0.172220273,0.589494544,0.252051343,0.186037617,2.259329525,0.247329394,1.928641564,1.959600345,3.05577599,5.266199291
1144,0.171892273,2.578936544,0.241216343,0.167652617,2.717549525,0.242076394,1.931591564,1.953360345,5.29204599,5.280649291
1144.2,0.164669273,2.714496544,0.232350343,0.171263617,2.776959525,0.250613394,1.930611564,1.951060345,3.75984599,5.265219291
1144.4,0.162043273,0.400430544,0.245813343,0.188992617,2.161509525,0.259479394,1.920431564,1.955660345,4.47703599,5.257989291
1144.6,0.167296273,2.730246544,0.255007343,0.196543617,2.815689525,0.256195394,1.920101564,1.960260345,5.32421599,5.260619291
1144.8,0.173533273,1.086776544,0.250081343,0.186693617,2.795009525,0.242732394,1.929621564,1.954020345,3.23991599,5.267189291
1145,0.172220273,1.995656544,0.254022343,0.175531617,2.577389525,0.258165394,1.931921564,1.953360345,5.09018599,5.274079291
1145.2,0.166639273,2.810996544,0.244171343,0.182426617,2.772029525,0.254553394,1.930611564,1.951060345,5.35638599,5.285899291
1145.4,0.162699273,0.578334544,0.241544343,0.194573617,2.262279525,0.249628394,1.919451564,1.956320345,3.05150599,5.281309291
1145.6,0.166639273,2.546766544,0.250410343,0.194244617,2.753979525,0.253240394,1.921421564,1.960260345,5.27957599,5.272109291
1145.8,0.173533273,2.717116544,0.249425343,0.179799617,2.810109525,0.248314394,1.927981564,1.955000345,3.75163599,5.261929291
1146,0.171564273,0.412575544,0.250738343,0.172576617,2.128029525,0.244046394,1.930941564,1.951060345,4.50428599,5.272439291
1146.2,0.164997273,2.753886544,0.259275343,0.187022617,2.744789525,0.262105394,1.928641564,1.949750345,5.33570599,5.285569291
1146.4,0.161714273,1.099896544,0.250081343,0.196543617,2.791399525,0.258493394,1.917811564,1.955660345,3.23400599,5.290169291
1146.6,0.170579273,1.951676544,0.239246343,0.195558617,2.608899525,0.243718394,1.920431564,1.960590345,5.09477599,5.281309291
1146.8,0.175175273,2.773906544,0.244499343,0.177173617,2.798289525,0.236822394,1.926671564,1.956650345,5.36064599,5.270469291
1147,0.170579273,0.577677544,0.247783343,0.173890617,2.268519525,0.247658394,1.925031564,1.947450345,3.05511599,5.266529291
1147.2,0.161714273,2.540856544,0.247783343,0.187022617,2.710979525,0.257508394,1.929951564,1.948110345,5.31009599,5.283279291
1147.4,0.163684273,2.763396544,0.262559343,0.195886617,2.768419525,0.275240394,1.928971564,1.955000345,3.77067599,5.291809291
1147.6,0.171564273,0.412903544,0.248768343,0.188663617,2.160529525,0.253240394,1.930941564,1.959600345,4.46423599,5.289189291
1147.8,0.173533273,2.731886544,0.238917343,0.175531617,2.788769525,0.250941394,1.929621564,1.953690345,5.34128599,5.297399291
1148,0.171892273,1.101216544,0.239902343,0.182097617,2.800259525,0.242076394,1.926341564,1.946800345,3.23794599,5.285569291
1148.2,0.166639273,1.953966544,0.247454343,0.189977617,2.602339525,0.258165394,1.926671564,1.952380345,5.09871599,5.279989291
1148.4,0.164341273,2.779486544,0.249425343,0.194244617,2.762839525,0.264076394,1.925691564,1.956970345,5.38625599,5.288859291
1148.6,0.168609273,0.586540544,0.267484343,0.186365617,2.237339525,0.269658394,1.927981564,1.960910345,3.05380599,5.293129291
1148.8,0.171235273,2.541186544,0.247454343,0.175531617,2.767439525,0.250941394,1.929951564,1.956320345,5.27300599,5.294439291
1149,0.166639273,2.760446544,0.238589343,0.179471617,2.797959525,0.242404394,1.928641564,1.947780345,3.77625599,5.304619291
1149.2,0.166311273,0.408636544,0.241872343,0.190633617,2.146089525,0.243389394,1.927661564,1.947120345,4.49870599,5.286559291
1149.4,0.169922273,2.728276544,0.251395343,0.191290617,2.771379525,0.262762394,1.926011564,1.954350345,5.35211599,5.276709291
1149.6,0.171564273,1.111716544,0.252051343,0.182097617,2.770389525,0.262105394,1.927331564,1.956650345,3.25960599,5.286889291
1149.8,0.167296273,1.936906544,0.268141343,0.180127617,2.608239525,0.263090394,1.929951564,1.952710345,5.08919599,5.291159291
1150,0.165326273,2.789656544,0.244171343,0.187022617,2.819629525,0.244374394,1.927001564,1.950740345,5.37279599,5.290829291
1150.2,0.169265273,0.591791544,0.238589343,0.190633617,2.242589525,0.245359394,1.929621564,1.950080345,3.07809599,5.306259291
1150.4,0.173533273,2.523786544,0.240559343,0.188663617,2.714589525,0.251598394,1.929301564,1.954020345,5.31502599,5.290499291
1150.6,0.168937273,2.767016544,0.248111343,0.177173617,2.786479525,0.265061394,1.929951564,1.957300345,3.78839599,5.286229291
1150.8,0.168280273,0.403712544,0.254350343,0.176516617,2.273439525,0.258165394,1.926011564,1.957960345,4.49016599,5.285899291
1151,0.167624273,2.746336544,0.266827343,0.182754617,2.788769525,0.254225394,1.924371564,1.953360345,5.34128599,5.296739291
1151.2,0.173205273,1.145196544,0.248439343,0.188663617,2.811419525,0.244703394,1.933561564,1.955990345,3.23794599,5.298709291
1151.4,0.172877273,1.930336544,0.243514343,0.184724617,2.585599525,0.243389394,1.934551564,1.955330345,5.11479599,5.315449291
1151.6,0.167624273,2.770296544,0.244171343,0.174875617,2.767439525,0.247658394,1.932911564,1.953690345,5.38723599,5.294769291
1151.8,0.164997273,0.577349544,0.248439343,0.176844617,2.251779525,0.254882394,1.922071564,1.949090345,3.07710599,5.285569291
1152,0.168280273,2.520176544,0.256648343,0.183739617,2.747739525,0.251270394,1.919451564,1.946800345,5.31666599,5.288529291
1152.2,0.169265273,2.799176544,0.256320343,0.190305617,2.799609525,0.254225394,1.927331564,1.956970345,3.79135599,5.302649291
1152.4,0.169265273,0.433910544,0.242201343,0.183082617,2.160529525,0.262105394,1.931921564,1.957300345,4.47309599,5.304619291
1152.6,0.168609273,2.737146544,0.247126343,0.171263617,2.746759525,0.258822394,1.933561564,1.954020345,5.36228599,5.316439291
1152.8,0.164997273,1.130756544,0.240559343,0.178158617,2.789759525,0.247001394,1.929301564,1.952050345,3.25238599,5.291809291
1153,0.166967273,1.905066544,0.250738343,0.185709617,2.637789525,0.246344394,1.925361564,1.950740345,5.10265599,5.286229291
1153.2,0.170250273,2.771936544,0.254678343,0.191946617,2.812409525,0.254882394,1.929301564,1.958940345,5.40167599,5.291489291
1153.4,0.171564273,0.574723544,0.250738343,0.183082617,2.241929525,0.251270394,1.927981564,1.956650345,3.07152599,5.306259291
1153.6,0.167952273,2.540196544,0.253693343,0.169950617,2.730999525,0.267687394,1.928971564,1.953690345,5.30320599,5.303629291
1153.8,0.168280273,2.797536544,0.244499343,0.178158617,2.757919525,0.254553394,1.926671564,1.955330345,3.81367599,5.315129291
1154,0.170250273,0.403384544,0.241544343,0.186365617,2.161509525,0.240762394,1.924701564,1.954020345,4.47014599,5.296409291
1154.2,0.171235273,2.731236544,0.250410343,0.192603617,2.823569525,0.236494394,1.925691564,1.958940345,5.34751599,5.294769291
1154.4,0.167624273,1.144216544,0.251066343,0.182097617,2.815359525,0.251598394,1.923061564,1.954350345,3.27142599,5.293459291
1154.6,0.168280273,1.924426544,0.249425343,0.170278617,2.589859525,0.252911394,1.926011564,1.949420345,5.10790599,5.303959291
1154.8,0.166967273,2.789006544,0.258618343,0.177829617,2.784829525,0.263090394,1.925031564,1.951390345,5.37870599,5.305599291
1155,0.169265273,0.583586544,0.247126343,0.188992617,2.203199525,0.242076394,1.929621564,1.956970345,3.07940599,5.308559291
1155.2,0.170579273,2.523136544,0.237604343,0.192603617,2.757589525,0.240434394,1.925361564,1.960260345,5.29467599,5.305279291
1155.4,0.169265273,2.816576544,0.241872343,0.181441617,2.844249525,0.241419394,1.920761564,1.952050345,3.78675599,5.298049291
1155.6,0.168609273,0.428330544,0.250410343,0.173233617,2.158559525,0.248643394,1.916821564,1.947450345,4.49738599,5.262259291
1155.8,0.169922273,2.759136544,0.249425343,0.181769617,2.755949525,0.254225394,1.924041564,1.952050345,5.35178599,5.296409291
1156,0.171564273,1.166856544,0.265514343,0.191290617,2.794029525,0.263747394,1.928971564,1.958290345,3.24582599,5.277689291
1156.2,0.170250273,1.902106544,0.243843343,0.188663617,2.602339525,0.248971394,1.924041564,1.958290345,5.11250599,5.308229291
1156.4,0.171892273,2.788676544,0.235634343,0.178814617,2.818319525,0.246016394,1.919451564,1.953360345,5.37476599,5.309539291
1156.6,0.167296273,0.604264544,0.242529343,0.182097617,2.260309525,0.249956394,1.917811564,1.950740345,3.05675599,5.291159291
1156.8,0.168280273,2.527396544,0.254022343,0.188992617,2.720169525,0.252911394,1.922071564,1.957630345,5.31994599,5.287219291
1157,0.169265273,2.819856544,0.254350343,0.195558617,2.771709525,0.251270394,1.929951564,1.960910345,3.80119599,5.299369291
1157.2,0.170579273,0.428330544,0.263544343,0.183410617,2.178249525,0.263747394,1.924371564,1.957300345,4.46292599,5.304949291
1157.4,0.170250273,2.734516544,0.239902343,0.178158617,2.789429525,0.246344394,1.920761564,1.953360345,5.36163599,5.304619291
1157.6,0.168609273,1.153406544,0.231037343,0.187350617,2.803219525,0.245031394,1.916821564,1.954350345,3.24516599,5.310199291
1157.8,0.166311273,1.891606544,0.236290343,0.192931617,2.618749525,0.244374394,1.921751564,1.959600345,5.08394599,5.294439291
1158,0.171235273,2.774886544,0.251066343,0.188663617,2.762839525,0.247658394,1.929951564,1.961570345,5.40069599,5.282619291
1158.2,0.170250273,0.609188544,0.250738343,0.175531617,2.221909525,0.252583394,1.928971564,1.953030345,3.06857599,5.294439291
