Seconds,SmallBurner_Low_1,SmallBurner_Low_2,SmallBurner_Med_1,SmallBurner_Med_2,SmallBurner_High_1,SmallBurner_High_2,LargeBurner_Low_2,H1_AllBurners_High,AllBurners_High_2,WarmingZone_1,WarmingZone_2,Oven_Preheat_1,Oven_325F_1,Oven_350F_1,Oven_350F_Convect_1,Oven_Broil_1
540.8,0,0,0,0,0,0,0,5.25232,0,0.0966465,0.0992549,0,0,0,0,0
541,0,0,0,0,0,0,0,5.25166,0,0.0959899,0.0985984,0,0,0,0,0
541.2,0,0,0,0,0,0,0,5.25133,0,0.095005,0.097942,0,0,0,0,0
541.4,0,0,0,0,0,0,0,5.25002,0,0.0956616,0.0985984,0,0,0,0,0
541.6,0,0,0,0,0,0,0,5.24739,0,0.0953333,0.0985984,0,0,0,0,0
541.8,0,0,0,0,0,0,0,5.24805,0,0.0953333,0.0989267,0,0,0,0,0
542,0,0,0,0,0,0,0,5.24739,0,0.0956616,0.0992549,0,0,0,0,0
542.2,0,0,0,0,0,0,0,5.24739,0,0.0956616,0.0985984,0,0,0,0,0
542.4,0,0,0,0,0,0,0,5.24575,0,0.0956616,0.0982702,0,0,0,0,0
542.6,0,0,0,0,0,0,0,5.24542,0,0.0956616,0.0985984,0,0,0,0,0
542.8,0,0,0,0,0,0,0,5.24477,0,0.0959899,0.0992549,0,0,0,0,0
543,0,0,0,0,0,0,0,5.24477,0,0.0953333,0.0985984,0,0,0,0,0
543.2,0,0,0,0,0,0,0,5.24575,0,0.095005,0.097942,0,0,0,0,0
543.4,0,0,0,0,0,0,0,5.24542,0,0.0953333,0.0976137,0,0,0,0,0
543.6,0,0,0,0,0,0,0,5.24444,0,0.0959899,0.097942,0,0,0,0,0
543.8,0,0,0,0,0,0,0,5.24214,0,0.095005,0.097942,0,0,0,0,0
544,0,0,0,0,0,0,0,5.2405,0,0.0963182,0.0985984,0,0,0,0,0
544.2,0,0,0,0,0,0,0,5.23984,0,0.0953333,0.0985984,0,0,0,0,0
544.4,0,0,0,0,0,0,0,5.23722,0,0.0956616,0.0972855,0,0,0,0,0
544.6,0,0,0,0,0,0,0,5.2359,0,0.0946767,0.0976137,0,0,0,0,0
544.8,0,0,0,0,0,0,0,5.23623,0,0.0956616,0.0985984,0,0,0,0,0
545,0,0,0,0,0,0,0,5.23886,0,0.0956616,0.097942,0,0,0,0,0
545.2,0,0,0,0,0,0,0,5.24017,0,0.095005,0.0976137,0,0,0,0,0
545.4,0,0,0,0,0,0,0,5.24083,0,0.0946767,0.0972855,0,0,0,0,0
545.6,0,0,0,0,0,0,0,5.24148,0,0.0959899,0.0976137,0,0,0,0,0
545.8,0,0,0,0,0,0,0,5.2405,0,0.095005,0.097942,0,0,0,0,0
546,0,0,0,0,0,0,0,5.24411,0,0.095005,0.097942,0,0,0,0,0
546.2,0,0,0,0,0,0,0,5.24477,0,0.0946767,0.0972855,0,0,0,0,0
546.4,0,0,0,0,0,0,0,5.24148,0,0.095005,0.0972855,0,0,0,0,0
546.6,0,0,0,0,0,0,0,5.23952,0,0.095005,0.0972855,0,0,0,0,0
546.8,0,0,0,0,0,0,0,5.23886,0,0.095005,0.0985984,0,0,0,0,0
547,0,0,0,0.482719,0,0,0,5.23886,0,0.0946767,0.097942,0,0,0,0,0
547.2,0,0,0,1.16077,0,0,0,5.23984,0,0.0943484,0.0972855,0,0,0,0,0
547.4,0,0,0,1.17752,0,0,0,5.24116,0,0.0943484,0.0972855,0,0,0,0,0
547.6,0,0,0,1.17555,0,0,0,5.2428,0,0.0953333,0.0976137,0,0,0,0,0
547.8,0,0,0,1.17456,0,0,0,5.24247,0,0.095005,0.0982702,0,0,0,0,0
548,0,0,0,1.17161,0,0,0,5.24477,0,0.0943484,0.0976137,0,0,0,0,0
548.2,0,0,0,1.16997,0,0,0,5.24345,0,0.095005,0.096629,0,0,0,0,0
548.4,0,0,0,1.16767,0,0,0,4.47818,0,0.0946767,0.0976137,0,0,0,0,0
548.6,0,0,0,1.1657,0,0,0,4.09998,0,0.0953333,0.0972855,0,0,0,0,0
548.8,0,0,0,1.1634,0,0,0,4.08619,0,0.0940201,0.097942,0,0,0,0,0
549,0,0,0,1.16274,0,0,0,4.08454,0,0.0946767,0.0982702,0,0,0,0,0
549.2,0,0,0,1.16373,0,0,0,4.08356,0,0.0943484,0.0972855,0,0,0,0,0
549.4,0,0,0,1.16241,0,0,0,4.08192,0,0.0940201,0.0969573,0,0,0,0,0
549.6,0,0,0,1.16176,0,0,0,4.08126,0,0.0946767,0.0969573,0,0,0,0,0
549.8,0,0,0,1.16241,0.72863,0,0,4.08028,0,0.0943484,0.0976137,0,0,0,0,0
550,0,0,0,1.16241,1.1331,0,0,4.08323,0,0.0946767,0.0985984,0,0,0,0,0
550.2,0,0,0,1.16044,1.14295,0,0,4.08389,0,0.0943484,0.097942,0,0,0,0,0
550.4,0,0,0,1.15946,1.14262,0,0,4.08389,0,0.095005,0.0972855,0,0,0,0,0
550.6,0,0,0,1.16044,1.14131,0,0,4.08454,0,0.0946767,0.0976137,0,0,0,0,0
550.8,0,0,0,1.15979,1.13934,0,0,4.08454,0,0.0953333,0.0976137,0,0,0,0,0
551,0,0,0,1.15979,1.13802,0,0,4.08389,0,0.0943484,0.097942,0,0,0,0,0
551.2,0,0,0,1.15847,1.13704,0,0,4.08586,0,0.0940201,0.0972855,0,0,0,0,0
551.4,0,0,0,1.15782,1.1354,0,0,4.08389,0,0.0943484,0.0969573,0,0,0,0,0
551.6,0,0,0,0.42066,1.13474,0,0,4.08487,0,0.095005,0.097942,0,0,0,0,0
551.8,0,0,0,0.0184246,1.13573,0,0,4.08487,0,0.0943484,0.097942,0,0,0,0,0
552,0,0,0,0,1.13441,0,0,4.08553,0,0.0943484,0.0976137,0,0,0,0,0
552.2,0,0,0,0,1.13211,0,0,4.0852,0,0.0940201,0.0976137,0,0,0,0,0
552.4,0,0,0,0,1.13244,0,0,4.0852,0,0.0946767,0.097942,0,0,0,0,0
552.6,0,0,0,0,1.13376,0,0,4.08619,0,0.0946767,0.0976137,0,0,0,0,0
552.8,0,0,0,0,1.13277,0,0,4.0875,0,0.0946767,0.0985984,0,0,0,0,0
553,0,0,0,0,1.13277,0,0,4.08586,0,0.0943484,0.0985984,0,0,0,0,0
553.2,0,0,0,0,1.1331,0,0,4.08651,0,0.0946767,0.097942,0,0,0,0,0
553.4,0,0,0,0,1.13277,0,0,4.08586,0,0.0943484,0.0976137,0,0,0,0,0
553.6,0,0,0,0,1.13277,0,0,4.0852,0,0.0946767,0.097942,0,0,0,0,0
553.8,0,0,0,0,1.13277,0,0,4.08553,0,0.0946767,0.0985984,0,0,0,0,0
554,0,0,0,0,1.13244,0,0,4.08619,0,0.0946767,0.097942,0,0,0,0,0
554.2,0,0,0,0,1.13244,0,0,4.08651,0,0.0946767,0.0969573,0,0,0,0,0
554.4,0,0,0,0,1.13277,0,0,4.0852,0,0.0943484,0.0985984,0,0,0,0,0
554.6,0,0,0,0,1.13277,0,0,4.08257,0,0.0953333,0.0982702,0,0,0,0,0
554.8,0,0,0,0,1.13244,0,0,6.80355,0,0.095005,0.0989267,0,0,0,0,0
555,0,0,0,0,1.13277,0,0,6.9943,0,0.0943484,0.0985984,0,0,0,0,0
555.2,0,0,0,0,1.13244,0,0,5.882,0,0.0946767,0.097942,0,0,0,0,0
555.4,0,0,0,0,1.1331,0,0,4.17089,0,0.0930352,0.097942,0,0,0,0,0
555.6,0,0,0,0,1.1331,0,0,4.11147,0,0.0956616,0.0992549,0,0,0,0,0
555.8,0,0,0,0,1.1331,0,0,4.10227,0,0.0943484,0.0985984,0,0,0,0,0
556,0,0,0,0,1.1331,0,0,4.09866,0,0.0943484,0.0985984,0,0,0,0,0
556.2,0,0,0,0,1.13343,0,0,4.09374,0,0.0936918,0.0982702,0,0,0,0,0
556.4,0,0,0,0,1.13343,0,0,4.09013,0,0.0943484,0.0982702,0,0,0,0,0
556.6,0,0,0,0,1.13408,0,0,4.08454,0,0.0943484,0.0985984,0,0,0,0,0
556.8,0,0,0,0,1.13408,0,0,4.08159,0,0.0943484,0.0985984,0,0,0,0,0
557,0,0,0,0,1.13441,0,0,4.08126,0,0.0943484,0.0985984,0,0,0,0,0
557.2,0,0,0,0,1.13376,0,0,4.07929,0,0.0940201,0.0976137,0,0,0,0,0
557.4,0,0,0,0,1.13244,0,0,4.07732,0,0.0936918,0.0982702,0,0,0,0,0
557.6,0,0,0,0,1.13441,0,0,4.07601,0,0.0946767,0.0982702,0,0,0,0,0
557.8,0,0,0,0,1.13573,0,0,4.07667,0,0.0943484,0.0989267,0,0,0,0,0
558,0,0,0,0,1.13573,0,0,4.07765,0,0.0940201,0.0989267,0,0,0,0,0
558.2,0,0,0,0,1.13638,0,0,4.07601,0,0.0933635,0.0976137,0,0,0,0,0
558.4,0,0,0,0,1.13704,0,0,4.07404,0,0.0940201,0.097942,0,0,0,0,0
558.6,0,0,0,0.613732,1.1377,0,0,4.07305,0,0.0943484,0.0982702,0,0,0,0,0
558.8,0,0,0,1.1588,1.1377,0,0,4.07338,0,0.0940201,0.0985984,0,0,0,0,0
559,0,0,0,1.17194,1.13704,0,0,4.0724,0,0.0946767,0.0995831,0,0,0,0,0
559.2,0,0,0,1.17128,1.13704,1.04289,0,4.07174,0,0.0936918,0.0989267,0,0,0,0,0
559.4,0,0,0,1.16898,1.13704,1.16898,0,4.07076,0,0.0943484,0.0985984,0,0,0,0,0
559.6,0,0,0,1.16832,1.13605,1.17128,0,4.0701,0,0.0946767,0.0989267,0,0,0,0,0
559.8,0,0,0,1.16767,1.13704,1.16931,0,5.17911,0,0.0943484,0.0992549,0,0,0,0,0
560,0,0,0,1.16767,1.13737,1.16767,0,5.23853,0,0.0943484,0.0989267,0,0,0,0,0
560.2,0,0,0,1.16668,1.1377,1.16603,0,5.23919,0,0.0940201,0.0985984,0,0,0,0,0
560.4,0,0,0,1.16438,1.13835,1.16471,0,5.23558,0,0.0933635,0.0985984,0,0,0,0,0
560.6,0,0,0,1.16438,1.13868,1.16406,0,5.23361,0,0.0940201,0.097942,0,0,0,0,0
560.8,0,0,0,1.16537,1.13802,1.16373,0,5.23164,0,0.0946767,0.0989267,0,0,0,0,0
561,0,0,0,1.16537,1.13802,1.1634,0,5.22967,0,0.0943484,0.0985984,0,0,0,0,0
561.2,0,0,0,1.16471,1.13967,1.16176,0,5.22835,0,0.0946767,0.097942,0,0,0,0,0
561.4,0,0,0,1.16438,1.13802,1.16044,0,5.22802,0,0.0943484,0.0989267,0,0,0,0,0
561.6,0,0,0,1.16438,1.13901,1.15979,0,5.22573,0,0.0940201,0.097942,0,0,0,0,0
561.8,0,0,0,1.16438,1.13835,1.16012,0,5.22376,0,0.0943484,0.0992549,0,0,0,0,0
562,0,0,0,1.16504,1.13802,1.15979,0,5.22179,0,0.0936918,0.0992549,0,0,0,0,0
562.2,0,0,0,1.16537,1.13737,1.15847,0,5.22113,0,0.0933635,0.0989267,0,0,0,0,0
562.4,0,0,0,1.16471,1.13835,1.1588,0,5.21916,0,0.0933635,0.0985984,0,0,0,0,0
562.6,0,0,0,1.16603,1.13967,1.1588,0,5.21719,0,0.0946767,0.0985984,0,0,0,0,0
562.8,0,0,0,1.16668,1.14131,1.16012,0,5.21653,0,0.0946767,0.0989267,0,0,0,0,0
563,0,0,0,1.16668,1.14032,1.16012,0,5.21522,0,0.0943484,0.0982702,0,0,0,0,0
563.2,0,0,0,1.168,1.13999,1.1588,0,5.21391,0,0.0940201,0.0982702,0,0,0,0,0
563.4,0,0,0,1.16603,1.13999,1.15913,0,5.21424,0,0.0940201,0.097942,0,0,0,0,0
563.6,0,0,0,0.190483,1.14065,1.15946,0,5.21161,0,0.095005,0.0992549,0,0,0,0,0
563.8,0,0,0,0.0108725,1.1377,1.15979,0,5.21095,0,0.0940201,0.0992549,0,0,0,0,0
564,0,0,0,0,1.13967,1.1611,0,5.20504,0,0.0940201,0.0989267,0,0,0,0,0
564.2,0,0,0,0,1.14032,1.15979,0,5.20636,0,0.0940201,0.0989267,0,0,0,0,0
564.4,0,0,0,0,1.13901,1.1588,0,5.20734,0,0.0936918,0.0985984,0,0,0,0,0
564.6,0,0,0,0,1.14065,1.16044,0,5.20636,0,0.0936918,0.0985984,0,0,0,0,0
564.8,0,0,0,0,1.14098,1.16143,0,5.20603,0,0.0946767,0.0989267,0,0,0,0,0
565,0,0,0,0,1.14032,1.16176,0,5.20734,0,0.0940201,0.0989267,0,0,0,0,0
565.2,0,0,0,0,1.13934,1.16077,0,5.20833,0,0.0940201,0.097942,0,0,0,0,0
565.4,0,0,0,0,1.13999,1.16077,0,5.20669,0,0.0936918,0.0982702,0,0,0,0,0
565.6,0,0,0,0,1.13999,1.16077,0,5.20439,0,0.095005,0.097942,0,0,0,0,0
565.8,0,0,0,0,1.14032,1.16241,0,5.20406,0,0.0936918,0.0989267,0,0,0,0,0
566,0,0,0,0,1.14098,1.16307,0,5.20209,0,0.0943484,0.0989267,0,0,0,0,0
566.2,0,0,0,0,1.14131,1.16241,0,5.20209,0,0.0946767,0.097942,0,0,0,0,0
566.4,0,0,0,0,1.13999,1.16241,0,5.20143,0,0.0943484,0.097942,0,0,0,0,0
566.6,0,0,0,0,1.14032,1.16209,0,5.20275,0,0.0943484,0.0992549,0,0,0,0,0
566.8,0,0,0,0,1.14065,1.16307,0,5.20045,0,0.0946767,0.0985984,0,0,0,0,0
567,0,0,0,0,1.14032,1.16832,0,5.20176,0,0.0936918,0.0989267,0,0,0,0,0
567.2,0,0,0,0,1.14098,1.16307,0,5.19913,0,0.0943484,0.097942,0,0,0,0,0
567.4,0,0,0,0,1.14098,1.1634,0,5.19881,0,0.0933635,0.0976137,0,0,0,0,0
567.6,0,0,0,0,1.14131,1.1634,0,5.19913,0,0.0936918,0.0985984,0,0,0,0,0
567.8,0,0,0,0,1.14098,1.16504,0,5.19815,0,0.0940201,0.0985984,0,0,0,0,0
568,0,0,0,0,1.14065,1.16603,0,5.19815,0,0.0946767,0.0989267,0,0,0,0,0
568.2,0,0,0,0,1.14164,1.16537,0,5.19782,0,0.0936918,0.0982702,0,0,0,0,0
568.4,0,0,0,0,1.14131,1.16438,0,5.20012,0,0.0943484,0.0976137,0,0,0,0,0
568.6,0,0,0,0,1.14229,1.1657,0,5.2011,0,0.0943484,0.097942,0,0,0,0,0
568.8,0,0,0,0,1.14164,1.16537,0,5.19749,0,0.0943484,0.0985984,0,0,0,0,0
569,0,0,0,0,1.14065,1.16504,0,5.19651,0,0.0936918,0.0989267,0,0,0,0,0
569.2,0,0,0,0,1.14098,1.16504,0,5.19552,0,0.0943484,0.0982702,0,0,0,0,0
569.4,0,0,0,0,1.14065,1.16635,0,5.19355,0,0.0943484,0.097942,0,0,0,0,0
569.6,0,0,0,0,1.14032,1.16603,0,5.19421,0,0.095005,0.0982702,0,0,0,0,0
569.8,0,0,0,0,1.14032,1.16767,0,5.19322,0,0.0936918,0.0995831,0,0,0,0,0
570,0,0,0,0,1.14065,1.16767,0,5.19224,0,0.0943484,0.0985984,0,0,0,0,0
570.2,0,0,0,0,1.14032,1.16734,0,5.19257,0,0.0936918,0.097942,0,0,0,0,0
570.4,0,0,0,0,1.14065,1.16635,0,5.19388,0,0.0936918,0.097942,0,0,0,0,0
570.6,0,0,0,0,1.14032,1.16701,0,5.19388,0,0.0940201,0.0989267,0,0,0,0,0
570.8,0,0,0,0,1.14032,1.16668,0,5.19322,0,0.0943484,0.097942,0,0,0,0,0
571,0,0,0,0,1.14098,1.168,0,5.19487,0,0,0.0985984,0,0,0,0,0
571.2,0,0,0,1.09412,1.14032,1.16668,0,5.19684,0,0,0.0982702,0,0,0,0,0
571.4,0,0,0,1.17358,1.13999,1.1657,0,5.19552,0,0,0.0982702,0,0,0,0,0
571.6,0,0,0,1.17358,1.14131,1.16701,0,5.19487,0,0,0.0985984,0,0,0,0,0
571.8,0,0,0,1.17161,1.14131,1.16832,0,5.19093,0,0,0.0989267,0,0,0,0,0
572,0,0,0,1.16931,1.14032,1.16734,0,5.19224,0,0,0.0989267,0,0,0,0,0
572.2,0,0,0,1.16832,1.14098,1.16734,0,4.56452,0,0,0.097942,0,0,0,0,0
572.4,0,0,0,1.16635,1.14065,1.16701,0,4.08783,0,0,0.0985984,0,0,0,0,0
572.6,0,0,0,1.1657,1.14098,1.16734,0,4.07043,0,0,0.0982702,0,0,0,0,0
572.8,0,0,0,1.16537,1.14032,1.16865,0,4.06189,0,0,0.0992549,0,0,0,0,0
573,0,0,0,1.16438,1.14065,1.16865,0,4.06222,0,0,0.0985984,0,0,0,0,0
573.2,0,0,0,1.16307,1.14032,1.16898,0,4.06124,0,0,0.0982702,0,0,0,0,0
573.4,0,0,0,1.16307,1.13967,1.16832,0,4.05992,0,0,0.0992549,0,0,0,0,0
573.6,0,0,0,1.16241,1.13999,1.16767,0,4.05927,0,0,0.0989267,0,0,0,0,0
573.8,0,0,0,1.16044,1.13967,1.16865,0,4.05894,0,0,0.0989267,0,0,0,0,0
574,0,0,0,1.15979,1.13901,1.16832,0,4.05861,0,0,0.0982702,0,0,0,0,0
574.2,0,0,0,1.1657,1.13802,1.16865,0,4.05992,0,0,0.0985984,0,0,0,0,0
574.4,0,0,0,1.15749,1.13967,1.16865,0,4.06025,0,0,0.097942,0,0,0,0,0
574.6,0,0,0,1.15847,1.13967,1.16931,0,4.05992,0,0,0.0992549,0,0,0,0,0
574.8,0,0,0,1.1588,1.13934,1.16898,0,4.055,0,0,0.0992549,0,0,0,0,0
575,0,0,0,1.15913,1.13967,1.16931,0,4.05598,0,0,0.0989267,0,0,0,0,0
575.2,0,0,0,1.1588,1.13967,1.16767,0,6.75463,0,0,0.0989267,0,0,0,0,0
575.4,0,0,0,1.15814,1.13901,1.168,0,6.9421,0,0,0.097942,0,0,0,0,0
575.6,0,0,0,1.15782,1.13967,1.168,0,6.94439,0,0,0.0982702,0,0,0,0,0
575.8,0,0,0,1.15913,1.13835,1.168,0,6.94078,0,0,0.0992549,0,0,0,0,0
576,0,0,0,1.15617,1.13802,1.16931,0,6.93553,0,0,0.0989267,0,0,0,0,0
576.2,0,0,0,0.0450214,1.13835,1.16832,0,6.9375,0,0,0.0982702,0,0,0,0,0
576.4,0,0,0,0,1.13802,1.16734,0,6.93586,0,0,0.0985984,0,0,0,0,0
576.6,0,0,0,0,1.13835,1.16865,0,6.92962,0,0,0.0982702,0,0,0,0,0
576.8,0,0,0,0,1.1377,1.16865,0,6.92765,0,0,0.0989267,0,0,0,0,0
577,0,0,0,0,1.1377,1.16865,0,6.92699,0,0,0.0992549,0,0,0,0,0
577.2,0,0,0,0,1.13802,1.16832,0,6.92798,0,0,0.0982702,0,0,0,0,0
577.4,0,0,0,0,1.13737,1.16865,0,6.92863,0,0,0.0982702,0,0,0,0,0
577.6,0,0,0,0,1.13835,1.16734,0,6.92896,0,0,0.0985984,0,0,0,0,0
577.8,0,0,0,0,1.13704,1.16865,0,6.92831,0,0,0.0992549,0,0,0,0,0
578,0,0,0,0,1.1354,1.16931,0,6.92962,0,0,0.0989267,0,0,0,0,0
578.2,0,0,0,0,1.13638,1.16898,0,6.92863,0,0,0.0982702,0,0,0,0,0
578.4,0,0,0,0,1.13638,1.168,0,6.92962,0,0,0.0982702,0,0,0,0,0
578.6,0,0,0,0,1.13671,1.16997,0,6.92863,0,0,0.0995831,0,0,0,0,0
578.8,0,0,0,0,1.13605,1.16997,0,6.92699,0,0,0.0989267,0,0,0,0,0
579,0,0,0,0,1.1354,1.17029,0,6.92699,0,0,0.0995831,0,0,0,0,0
579.2,0,0,0,0,1.1354,1.16898,0,6.92732,0,0,0.0982702,0,0,0,0,0
579.4,0,0,0,0,1.13671,1.16898,0,4.21324,0,0,0.0982702,0,0,0,0,0
579.6,0,0,0,0,1.1354,1.16734,0,4.09571,0,0,0.0989267,0,0,0,0,0
579.8,0,0,0,0,1.13474,1.16898,0,4.08651,0,0,0.0995831,0,0,0,0,0
580,0,0,0,0,1.13573,1.16898,0,4.08454,0,0,0.0995831,0,0,0,0,0
580.2,0,0,0,0,1.13474,1.16865,0,4.08454,0,0,0.0992549,0,0,0,0,0
580.4,0,0,0,0,1.13441,1.16832,0,4.08422,0,0,0.0985984,0,0,0,0,0
580.6,0,0,0,0,1.13507,1.16832,0,4.08192,0,0,0.0989267,0,0,0,0,0
580.8,0,0,0,0,1.13507,1.16898,0,4.08192,0,0,0.0999114,0,0,0,0,0
581,0,0,0,0,1.13343,1.16964,0,4.08323,0,0,0.0995831,0,0,0,0,0
581.2,0,0,0,0,1.13507,1.16865,0,4.08323,0,0,0.0995831,0,0,0,0,0
581.4,0,0,0,0,1.13441,1.168,0,4.08323,0,0,0.0985984,0,0,0,0,0
581.6,0,0,0,0,1.13441,1.16832,0,4.08159,0,0,0.0992549,0,0,0,0,0
581.8,0,0,0,0,1.13507,1.16832,0,4.08225,0,0,0.0989267,0,0,0,0,0
582,0,0,0,0,1.13507,1.16767,0,4.08192,0,0,0.0992549,0,0,0,0,0
582.2,0,0,0,0,1.1354,1.16734,0,4.08225,0,0,0.0995831,0,0,0,0,0
582.4,0,0,0,0,1.13605,1.16734,0,4.08093,0,0,0.0989267,0,0,0,0,0
582.6,0,0,0,0,1.13507,1.16734,0,4.0806,0,0,0.0989267,0,0,0,0,0
582.8,0,0,0,0,1.13441,1.16767,0,4.0806,0,0,0.0999114,0,0,0,0,0
583,0,0,0,0,1.13376,1.168,0,4.08257,0,0,0.0995831,0,0,0,0,0
583.2,0,0,0,0,1.13474,1.16734,0,4.0829,0,0,0.0992549,0,0,0,0,0
583.4,0,0,0,0,1.13507,1.16865,0,4.08389,0,0,0.0985984,0,0,0,0,0
583.6,0,0,0,0.644926,1.13573,1.16832,0,4.08323,0,0,0.0992549,0,0,0,0,0
583.8,0,0,0,1.15519,1.1354,1.16865,0,4.08225,0,0,0.0989267,0,0,0,0,0
584,0,0,0,1.168,1.13376,1.16865,0,4.08159,0,0,0.100568,0,0,0,0,0
584.2,0,0,0,1.16668,1.13507,1.16241,0,4.08192,0,0,0.0989267,0,0,0,0,0
584.4,0,0,0,1.16406,0.584177,1.16701,0,4.08257,0,0,0.0989267,0,0,0,0,0
584.6,0,0,0,1.1634,0.0227783,1.16701,0,4.08225,0,0,0.0992549,0,0,0,0,0
584.8,0,0,0,1.16077,0,1.16767,0,4.95258,0,0,0.0995831,0,0,0,0,0
585,0,0,0,1.15979,0,1.168,0,5.20931,0,0,0.0992549,0,0,0,0,0
585.2,0,0,0,1.15814,0,1.16701,0,5.21752,0,0,0.0985984,0,0,0,0,0
585.4,0,0,0,1.15716,0,1.16701,0,5.21752,0,0,0.0985984,0,0,0,0,0
585.6,0,0,0,1.1565,0,1.16668,0,5.21719,0,0,0.0992549,0,0,0,0,0
585.8,0,0,0,1.1565,0,1.16865,0,5.21588,0,0,0.0995831,0,0,0,0,0
586,0,0,0,1.1565,0,1.16767,0,5.21456,0,0,0.0992549,0,0,0,0,0
586.2,0,0,0,1.15486,0,1.16734,0,5.20997,0,0,0.0985984,0,0,0,0,0
586.4,0,0,0,1.15486,0,1.16734,0,5.20669,0,0,0.097942,0,0,0,0,0
586.6,0,0,0,1.15519,0,1.168,0,5.20439,0,0,0.0982702,0,0,0,0,0
586.8,0,0,0,1.15486,0,1.16767,0,5.20603,0,0,0.0985984,0,0,0,0,0
587,0,0,0,1.15519,0,1.16767,0,5.20734,0,0,0.0989267,0,0,0,0,0
587.2,0,0,0,1.15519,0,1.16701,0,5.20865,0,0,0.0982702,0,0,0,0,0
587.4,0,0,0,1.15453,0,1.16701,0,5.2103,0,0,0.097942,0,0,0,0,0
587.6,0,0,0,1.15453,0,1.16701,0,5.2103,0,0,0.0985984,0,0,0,0,0
587.8,0,0,0,1.15552,0,1.16865,0,5.21128,0,0,0.0985984,0,0,0,0,0
588,0,0,0,1.1565,0,1.16767,0,5.21292,0,0,0.0985984,0,0,0,0,0
588.2,0,0,0,1.15519,0,1.168,0,5.21259,0,0,0.0982702,0,0,0,0,0
588.4,0,0,0,1.15388,0,1.16734,0,5.21259,0,0,0.097942,0,0,0,0,0
588.6,0,0,0,1.15453,0,1.16767,0,5.21292,0,0,0.097942,0,0,0,0,0
588.8,0,0,0,1.15388,0,1.168,0,5.21358,0,0,0.0992549,0,0,0,0,0
589,0,0,0,0.20493,0,1.16832,0,5.21259,0,0,0.0982702,0,0,0,0,0
589.2,0,0,0,0.0121859,0,1.16734,0,5.21194,0,0,0.0976137,0,0,0,0,0
589.4,0,0,0,0,0,1.16734,0,5.21161,0,0,0.097942,0,0,0,0,0
589.6,0,0,0,0,0,1.16668,0,5.21161,0,0,0.0982702,0,0,0,0,0
589.8,0,0,0,0,0,1.16832,0,2.53922,0,0,0.0982702,0,0,0,0,0
590,0,0,0,0,0,1.16767,0,2.33239,0,0,0.0989267,0,0,0,0,0
590.2,0,0,0,0,0,1.16668,0,2.32123,0,0,0.0972855,0,0,0,0,0
590.4,0,0,0,0,0,1.16635,0,2.31893,0,0,0.0982702,0,0,0,0,0
590.6,0,0,0,0,0,1.16832,0,2.31696,0,0,0.0985984,0,0,0,0,0
590.8,0,0,0,0,0,1.16767,0,2.31663,0,0,0.0985984,0,0,0,0,0
591,0,0,0,0,0,1.168,0,2.31663,0,0,0.0989267,0,0,0,0,0
591.2,0,0,0,0,0,1.16701,0,2.31532,0,0,0.097942,0,0,0,0,0
591.4,0,0,0,0,0,1.16668,0,2.31433,0,0,0.0972855,0,0,0,0,0
591.6,0,0,0,0,0,1.16701,0,2.31499,0,0,0.0982702,0,0,0,0,0
591.8,0,0,0,0,0,1.16767,0,2.31401,0,0,0.0982702,0,0,0,0,0
592,0,0,0,0,0,1.168,0,2.31532,0,0,0.0985984,0,0,0,0,0
592.2,0,0,0,0,0,1.16734,0,2.31499,0,0,0.0976137,0,0,0,0,0
592.4,0,0,0,0,0,1.16734,0,2.31401,0,0,0.097942,0,0,0,0,0
592.6,0,0,0,0,0,1.16767,0,1.54807,0,0,0.0982702,0,0,0,0,0
592.8,0,0,0,0,0,1.16964,0,1.19088,0,0,0.0985984,0,0,0,0,0
593,0,0,0,0,0,1.168,0,1.17808,0,0,0.0989267,0,0,0,0,0
593.2,0,0,0,0,0,1.16865,0,1.17644,0,0,0.0982702,0,0,0,0,0
593.4,0,0,0,0,0,1.16865,0,1.17545,0,0,0.0976137,0,0,0,0,0
593.6,0,0,0,0,0,1.16931,0,1.17512,0,0,0.0969573,0,0,0,0,0
593.8,0,0,0,0,0,1.16832,0,0.0739936,0,0,0.0989267,0,0,0,0,0
594,0,0,0,0,0,1.16898,0,0,0,0,0.0982702,0,0,0,0,0
594.2,0,0,0,0,0,1.16767,0,2.62983,0,0,0.097942,0,0,0,0,0
594.4,0,0,0,0,0,1.16701,0,2.95091,0,0,0.097942,0,0,0,0,0
594.6,0,0,0,0,0,1.16701,0,2.95584,0,0,0.0982702,0,0,0,0,0
594.8,0,0,0,0,0,1.168,0,2.95223,0,0,0.0982702,0,0,0,0,0
595,0,0,0,0,0,1.16832,0,2.94763,0,0,0.097942,0,0,0,0,0
595.2,0,0,0,0,0,1.16767,0,2.94435,0,0,0.0976137,0,0,0,0,0
595.4,0,0,0,0,0,1.16701,0,2.94074,0,0,0.0982702,0,0,0,0,0
595.6,0,0,0,0,0,1.16701,0,2.93811,0,0,0.097942,0,0,0,0,0
595.8,0,0,0,0,0,1.16832,0,1.29101,0,0,0.0982702,0,0,0,0,0
596,0,0,0,0,0,1.16767,0,0.0526539,0,0,0.0985984,0,0,0,0,0
596.2,0,0,0,0,0,1.16701,0,0,0,0,0.0985984,0,0,0,0,0
596.4,0,0,0,0,0,1.16471,0,0,0,0,0.097942,0,0,0,0,0
