cooking_range,dishwasher,clothes_washer,clothes_dryer,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0,0,0,0,0,0,0.0857
0.717,0,0,0,0,0,0.206
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0
0.25,0,0,0,0,0,0.126
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.287
0,0,0,0,0,0,0.125
0,0,0,0,0,0,0.137
0,0.417,0,0,0.521,0,0.396
0,0.267,0,0,0.441,0,0.257
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.319,0,0,0.227,0
0,0,0,0.883,0,0.33,0
0,0,0,0.0167,0,0.593,0
0,0,0,0,0,0.638,0.128
0,0,0,0,0,0.492,0.214
0,0,0,0,0,0.392,0.0857
0,0,0,0,0,0.87,0
0,0,0,0,0,0.379,0.128
0.217,0,0,0,0,0,0.277
0.0167,0.417,0,0,0.365,0,0.306
0,0.5,0,0,0.577,0,0.0428
0,0,0,0,0.324,0,0.214
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.137
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0
0.25,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0.428
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.237
0,0,0,0,0,0,0.0428
0.217,0,0,0,0,0,0.128
0.0167,0,0,0,0,0,0
0,0,0.319,0,0,0.14,0.302
0,0,0,0.217,0,0.58,0.266
0,0,0,0,0,0.307,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.139
0,0,0,0,0,0,0.0775
0,0,0,0,0,0,0.199
0,0,0,0,0,0,0.215
0,0.417,0,0,0.467,0,0.25
0,0.267,0,0,0.394,0,0
0,0,0,0,0,0,0.0458
0,0,0,0,0,0,0.26
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.128
0.717,0,0,0,0,0,0.171
0.233,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0.217,0,0,0,0,0,0.0428
1,0.683,0,0,0.626,0,0.0428
0.467,0,0,0,0.146,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.239
0,0,0,0,0,0,0.102
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0591
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.396
0,0.417,0,0,0.492,0,0.106
0.467,0.267,0,0,0.521,0,0.171
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0.144
0,0,0,0,0,0,0.187
0,0,0,0,0,0,0.132
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.15
0,0,0,0,0,0,0.227
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0.217,0,0,0,0,0,0.471
0.0167,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.338
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0641
0,0,0,0,0,0,0.0698
0,0,0,0,0,0,0.33
0,0,0,0,0,0,0.201
0,0,0,0,0,0,0.166
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.551
0,0,0,0,0,0,0.199
0,0,0,0,0,0,0.0132
0,0,0,0,0,0,0.166
0,0,0,0,0,0,0.216
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0
0.25,0,0,0,0,0,0.147
0,0,0,0,0,0,0.0412
0,0,0,0,0,0,0.196
0,0,0,0,0,0,0.181
0.717,0.667,0,0,0.516,0,0.171
0.483,0.0167,0,0,0,0,0
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0.217,0,0,0,0,0,0.128
0.25,0,0,0,0,0,0.128
0,0,0,0,0,0,0.171
0,0.683,0,0,0.813,0,0
0,0,0,0,0.294,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0856
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.172
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0,0,0.957,0.133,0,0.518,0.0428
0.717,0,0,0.533,0,0.823,0.128
1,0,0,0,0,0.693,0.214
1,0,0,0,0,0.375,0.104
0.65,0,0,0,0,0,0.25
0,0,0,0,0,0,0.293
0,0,0,0,0,0,0.0877
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0717
0,0,0,0,0,0,0.0512
0,0,0,0,0,0,0.276
0.467,0.667,0,0,0.579,0,0.395
1,0.25,0,0,0.664,0,0.0857
1,0,0,0,0.55,0,0
0.183,0,0,0,0.703,0,0.128
0,0,0,0,0.728,0,0.128
0,0,0,0,0.688,0,0.128
0,0,0,0,0.62,0,0.257
0,0,0,0,0.628,0,0
0,0,0,0,0.499,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0.129
0,0,0,0,0,0,0.252
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.157
0,0,0,0,0,0,0.12
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.214
0.217,0,0,0,0,0,0
0.25,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0.417,0,0,0.401,0,0.0428
0,0.267,0,0,0.696,0,0.128
0,0,0,0,0.54,0,0.0857
0,0,0,0,0.535,0,0.171
0,0,0,0,0.542,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0982
0,0,0,0,0,0,0.291
0,0,0.638,0.133,0,0.135,0.281
0,0,0,0.317,0,0,0
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.3
0.217,0.167,0,0,0.243,0,0
0.733,0.517,0,0,0.411,0,0.257
0,0,0,0,0.494,0,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.324
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.717,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.214
0.233,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.214
0,0.683,0,0,0.895,0,0.128
0,0,0,0,0.672,0,0
0,0,0,0,0.204,0,0.128
0,0.167,0,0,0.306,0,0.3
0,0.75,0,0,0.457,0,0.214
0,0,0,0,0.718,0,0.182
0,0,0,0,0.548,0,0.0428
0,0,0,0,0.784,0,0.2
0,0,0,0,0.353,0,0.0992
0,0,0,0,0,0,0.0686
0,0,0,0,0,0,0.0813
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.149
0,0,0,0,0,0,0.316
0,0,0,0,0,0,0.0846
0,0,0,0,0,0,0
0,0,0,0,0,0,0.244
0,0,0,0,0,0,0.124
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.204
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0.214
0.983,0,0,0,0,0,0.171
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.206
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.234
0,0,0,0,0,0,0.262
0,0,0,0,0,0,0.101
0,0,0,0,0,0,0.279
0,0,0,0,0,0,0.296
0.217,0,0,0,0,0,0.13
0.733,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.413
0,0,0,0,0,0,0.458
0,0,0,0,0,0,0.318
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0.467,0.667,0.638,0.383,0.516,0.357,0.0857
0,0.683,0,0.283,0.486,0.51,0
0,0.0167,0,0,0.185,0,0
0,0.667,0,0,0.61,0,0.0428
0,0.0167,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0.917,0,0,0.703,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.3
0.217,0,0,0,0,0,0.171
0.733,0,0,0,0,0,0.6
0,0,0,0,0,0,0.346
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.229
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.717,0,0,0,0,0,0
0,0,0,0,0,0,0.0996
0.217,0,0,0,0,0,0
0.25,0.667,0,0,0.591,0,0
0,0.0167,0,0,0.214,0,0.171
0,0,0,0,0,0,0.363
0,0,0,0,0,0,0.0428
0,0.417,0,0,0.351,0,0
0,0.267,0,0,0.521,0,0.088
0,0,0.319,0.383,0.329,0.307,0.525
0,0,0,0.517,0,0.416,0.232
0,0,0,0,0,0.394,0.257
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.342
0,0,0,0,0,0,0.111
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0658
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.254
0,0,0,0,0,0,0.0827
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.363
0.217,0,0,0,0,0,0.29
0.25,0,0,0,0,0,0.479
0,0,0,0,0,0,0.235
0,0,0,0,0,0,0.327
0,0,0,0,0,0,0.0702
0,0,0,0,0,0,0.0724
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.174
0,0,0,0,0,0,0.231
0,0.667,0.638,0.217,0.489,0.685,0
0,0.25,0,0,0.552,0.887,0
0,0,0,0,0,0.395,0.0428
0,0,0,0,0,0.654,0.0428
0,0,0,0,0,0.625,0.128
0,0,0,0,0,0.764,0.257
0,0,0,0,0,0.074,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0.217,0,0,0,0,0,0.214
0.5,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.13
0,0,0,0,0,0,0.108
0.467,0,0,0,0,0,0.326
0.25,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.265
0,0,0,0,0,0,0.196
0,0,0,0,0,0,0.167
0,0,0.638,0.133,0,0.421,0.0428
0,0,0,0.0833,0,0.412,0.0857
0,0,0,0,0,0.344,0
0,0,0,0,0,0.539,0
0,0,0,0,0,0.46,0.385
0,0,0,0,0,0.455,0.125
0,0,0,0,0,0.325,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.467,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.072
0.217,0,0,0,0,0,0
0.25,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.165
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.128
0,0.167,0,0,0.312,0,0.171
0,0.517,0,0,0.475,0,0.257
0,0.683,0,0,0.737,0,0.171
0,0,0,0,0,0,0
0.467,0,0,0,0,0,0.0428
0.483,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.306
0.217,0,0,0,0,0,0.262
0.0167,0,0,0,0,0,0.18
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.389
0.467,0.167,0,0,0.29,0,0.214
0.25,0.517,0,0,0.413,0,0
0,0,0,0,0.728,0,0.128
0,0,0,0,0.0968,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0.417,0,0,0.404,0,0
0,0.5,0,0,0.238,0,0
0,0,0,0,0,0,0.204
0.217,0,0,0,0,0,0
0.0167,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0.95,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.172
0,0,0,0,0,0,0.116
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.184
0,0,0,0,0,0,0.146
0,0,0,0,0,0,0.323
0,0,0,0,0,0,0.114
0,0,0,0,0,0,0.0992
0,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0.217,0,0,0,0,0,0.0857
0.733,0,0,0,0,0,0.32
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.253
0,0,0,0,0,0,0.509
0,0,0,0,0,0,0.0565
0,0,0,0,0,0,0.131
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0.717,0,0,0,0,0,0.213
0.717,0,0,0,0,0,0.134
0,0,0,0,0,0,0.477
0,0,0,0,0,0,0.378
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.119
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.376
0.233,0,0,0,0,0,0.128
0,0,0,0,0,0,0.339
0.717,0,0,0,0,0,0
0.483,0.167,0,0,0.261,0,0.0857
0,0.517,0,0,0.286,0,0.171
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0.674
0.95,0,0,0,0,0,0.356
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.185
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0629
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0.717,0,0,0,0,0,0
0.483,0,0,0,0,0,0
0,0,0.638,0.133,0,0.376,0
0,0,0,0.533,0,0.595,0
0,0,0,0,0,0.111,0.33
0,0,0,0,0,0,0.142
0,0,0,0,0,0,0.663
0,0,0,0,0,0,0.214
0.717,0,0,0,0,0,0.428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.428
0.467,0,0,0,0,0,0.0428
0.25,0,0,0,0,0,0.171
0,0,0,0,0,0,0.168
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0369
0,0,0.638,0.383,0,0.36,0.141
0,0,0,0.517,0,0,0.274
0,0,0,0,0,0,0.194
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.257
0.467,0,0.319,0,0,0.172,0
0,0,0,0.667,0,0.338,0
0,0,0,0,0,0.714,0
0,0,0,0,0,0.797,0.214
0,0,0,0,0,0.293,0.0428
0.233,0,0,0,0,0.273,0.0428
0,0,0,0,0,0,0.329
0,0.167,0,0,0.265,0,0.345
0,0.517,0,0,0.816,0,0
0,0,0,0,0.551,0,0.392
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.143
0,0,0,0,0,0,0.221
0,0,0,0,0,0,0
0,0,0,0,0,0,0.255
0,0,0,0,0,0,0.0717
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.135
0,0.917,0,0,0.679,0,0
0.467,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.232
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.331
0.633,0,0,0,0,0,0.452
0.7,0,0,0,0,0,0.331
0.35,0,0,0,0,0,0.161
0,0,0,0,0,0,0.385
0,0.333,0,0,0.269,0,0.0428
0.483,0.367,0,0,0.48,0,0.128
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0.133,0,0,0,0,0,0
1,0,0,0,0,0,0.348
1,0,0,0,0,0,0.227
1,0,0,0,0,0,0.168
0.483,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.369
0,0,0,0,0,0,0.0727
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.385
0.133,0,0,0,0,0,0
0.583,0,0,0,0,0,0.145
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.471
0,0,0.213,0,0,0.135,0.3
0,0,0.426,0.45,0,0.593,0.385
0.633,0,0,0,0,0.547,0
0.0833,0,0,0,0,0.58,0
0,0,0,0,0,0.844,0.128
0,0,0,0,0,0.772,0.128
0,0,0,0,0,0.153,0.293
0,0,0,0,0,0,0.159
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.169
0,0,0,0,0,0,0.218
0,0,0,0,0,0,0.126
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.214
0.467,0,0,0,0,0,0.0428
0.0167,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.236
0,0,0,0,0,0,0.27
0,0,0,0,0,0,0.171
0,0.417,0,0,0.448,0,0.0857
0,0.283,0,0,0.107,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.192
0.483,0.917,0,0,0.837,0,0.251
0,0.0167,0,0,0.664,0,0
0,0,0,0,0.0849,0,0.203
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.31
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0.467,0,0,0,0,0,0.327
0.0167,0,0,0,0,0,0.257
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.124
0,0,0,0,0,0,0.253
0,0,0,0,0,0,0.136
0,0,0,0,0,0,0.0906
0,0,0,0,0,0,0.168
0,0,0,0,0,0,0.244
0,0,0,0,0,0,0.565
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0.967,0,0,0,0,0,0
0.483,0,0,0,0,0,0
0.467,0,0,0,0,0,0.343
1,0,0,0,0,0,0.0428
1,0,0,0,0,0,0.3
0.183,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.37
0,0,0,0,0,0,0.212
0,0,0,0,0,0,0.0713
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0.638,0.383,0,0.201,0.0857
0,0,0,0.533,0,0.405,0
0,0,0,0,0,0.394,0.128
0,0.417,0,0,0.452,0,0
0,0.283,0,0,0.643,0,0.128
0.717,0,0,0,0.504,0,0.214
0,0,0,0,0.781,0,0.128
0,0,0,0,0.136,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.183
0,0,0,0,0,0,0.0932
0.233,0,0,0,0,0,0.177
0,0,0,0,0,0,0.293
0,0,0,0,0,0,0.567
0.217,0,0,0,0,0,0.506
0.5,0,0,0,0,0,0.177
0,0,0,0,0,0,0.0253
0.233,0,0,0,0,0,0
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.0428
0.483,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
