heating_setpoint,cooling_setpoint,lighting_interior,lighting_exterior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
68,78,0.38,0.543,0.543,0,0,0,0,0.484,0,0,0.235
68,78,0.0489,0.46,0.46,0,0,0,0,0.465,0,0,0.0857
68,78,0.0489,0.368,0.368,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0.183
68,78,0.133,0.396,0.396,0,0,0,0,0.462,0,0,0.201
68,78,0.0489,0.432,0.432,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.313,0.313,0,0,0,0,0.465,0,0,0.0857
68,78,0.0489,0.212,0.212,0,0,0,0,0.465,0,0,0.328
68,78,0.0489,0.221,0.221,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.23,0.23,0.717,0,0,0,0.465,0,0,0.0436
68,78,0.229,0.221,0.221,0.683,0,0,0,0.525,0,0,0
68,78,0.138,0.258,0.258,0,0,0,0,0.495,0,0,0
68,78,0.138,0.285,0.285,0,0,0,0,0.491,0,0,0
71,76,0.227,0.294,0.294,0,0,0,0,0.533,0,0,0.214
71,76,0.139,0.359,0.359,0,0,0,0,0.507,0,0,0
65,80,0.143,0.488,0.488,0.467,0,0,0,0.524,0,0,0.257
65,80,0.367,0.58,0.58,0,0,0,0,0.653,0,0,0.128
65,80,0.445,0.616,0.616,0,0.167,0,0,0.616,0.394,0,0.334
65,80,0.396,0.653,0.653,0,0.75,0,0,0.541,0.326,0,0.194
68,78,0.483,0.635,0.635,0,0,0,0,0.525,0,0,0.304
68,78,0.38,0.543,0.543,0,0,0,0,0.484,0,0,0
68,78,0.0489,0.46,0.46,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.368,0.368,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0.214
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.304,0.304,0,0,1,0.1,0.465,0,0.63,0
68,78,0.0754,0.331,0.331,0,0,0,0.817,0.446,0,0.855,0
68,78,0.133,0.396,0.396,0,0,0,0,0.462,0,0.143,0.246
68,78,0.271,0.432,0.432,0,0,0,0,0.5,0,0,0.131
68,78,0.158,0.313,0.313,0,0,0,0,0.487,0,0,0.247
68,78,0.255,0.212,0.212,0,0,0,0,0.508,0,0,0.197
68,78,0.247,0.221,0.221,0,0,0,0,0.508,0,0,0.3
68,78,0.143,0.23,0.23,0,0,0,0,0.491,0,0,0.128
68,78,0.139,0.221,0.221,0,0,0,0,0.495,0,0,0.257
68,78,0.138,0.258,0.258,0,0,0,0,0.495,0,0,0.0857
68,78,0.138,0.285,0.285,0,0,0.66,0.117,0.491,0,0.00878,0.0857
71,76,0.227,0.294,0.294,0,0,0,0.333,0.533,0,0,0
71,76,0.32,0.359,0.359,0.217,0,0,0,0.592,0,0,0
65,80,0.332,0.488,0.488,1,0,0,0,0.641,0,0,0
65,80,0.367,0.58,0.58,0.183,0,0,0,0.653,0,0,0.342
65,80,0.445,0.616,0.616,0,0,0,0,0.616,0,0,0.273
65,80,0.569,0.653,0.653,0,0,0,0,0.579,0,0,0.165
68,78,0.483,0.635,0.635,0,0,0,0,0.525,0,0,0
68,78,0.214,0.543,0.543,0,0,0,0,0.475,0,0,0.0689
68,78,0.0489,0.46,0.46,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.368,0.368,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.396,0.396,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.432,0.432,0.217,0,0,0,0.465,0,0,0
68,78,0.267,0.313,0.313,1,0,0,0,0.508,0,0,0
68,78,0.255,0.212,0.212,1,0,0.66,0.367,0.508,0,0.723,0
68,78,0.247,0.221,0.221,0.833,0,0,0.55,0.508,0,0.305,0
68,78,0.237,0.23,0.23,0,0,0,0,0.517,0,0.524,0
68,78,0.229,0.221,0.221,0,0.683,0,0,0.525,0.667,0,0.0857
68,78,0.138,0.258,0.258,0,0,0,0,0.495,0.654,0,0.0857
68,78,0.227,0.285,0.285,0,0,0.319,0,0.517,0.808,0.0849,0.3
68,78,0.227,0.294,0.294,0,0,0.34,0.45,0.533,0,0.714,0.128
68,78,0.32,0.359,0.359,0,0,0,0,0.592,0,0.59,0
68,78,0.332,0.488,0.488,0,0,0,0,0.641,0,0,0.128
68,78,0.367,0.58,0.58,0,0,0,0,0.653,0,0,0.167
68,78,0.445,0.616,0.616,0,0,0,0,0.616,0,0,0.143
68,78,0.396,0.653,0.653,0,0,0,0,0.541,0,0,0.617
68,78,0.701,0.635,0.635,0,0,0,0,0.555,0,0,0.295
68,78,0.38,0.543,0.543,0,0,0,0,0.484,0,0,0
68,78,0.18,0.46,0.46,0,0,0,0,0.451,0,0,0
68,78,0.0734,0.368,0.368,0,0,0,0,0.454,0,0,0.0428
68,78,0.0571,0.34,0.34,0,0,0,0,0.446,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.442,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.438,0,0,0.0428
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.396,0.396,0,0,0,0,0.465,0,0,0.128
68,78,0.0489,0.432,0.432,0,0,0,0,0.465,0,0,0.171
68,78,0.0489,0.313,0.313,0,0,0,0,0.465,0,0,0.248
68,78,0.255,0.212,0.212,0.217,0,0,0,0.508,0,0,0.0963
68,78,0.347,0.221,0.221,0.0167,0,0,0,0.53,0,0,0.166
68,78,0.237,0.23,0.23,0,0,0,0,0.517,0,0,0
68,78,0.139,0.221,0.221,0.933,0,0,0,0.495,0,0,0.0428
68,78,0.316,0.258,0.258,0,0,0.319,0.383,0.555,0,0.294,0
68,78,0.316,0.285,0.285,0,0,0,0.0667,0.542,0,0.392,0.343
68,78,0.317,0.294,0.294,0,0,0,0,0.567,0,0.284,0.3
68,78,0.32,0.359,0.359,0.217,0,0,0,0.592,0,0,0
68,78,0.332,0.488,0.488,0.25,0,0,0,0.641,0,0,0.171
68,78,0.367,0.58,0.58,0,0,0,0,0.653,0,0,0.171
68,78,0.313,0.616,0.616,0,0,0,0,0.566,0,0,0.0857
68,78,0.396,0.653,0.653,0,0,0,0,0.541,0,0,0.0428
68,78,0.266,0.635,0.635,0,0,0,0,0.495,0,0,0.0428
68,78,0.214,0.543,0.543,0,0,0,0,0.475,0,0,0.0428
68,78,0.115,0.46,0.46,0,0,0,0,0.458,0,0,0
68,78,0.0734,0.368,0.368,0,0,0,0,0.454,0,0,0
68,78,0.0571,0.34,0.34,0,0,0,0,0.446,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.442,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.438,0,0,0
68,78,0.0493,0.304,0.304,0,0,0,0,0.442,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0.0428
68,78,0.133,0.396,0.396,0,0,0,0,0.462,0,0,0.325
68,78,0.271,0.432,0.432,0.217,0,0,0,0.5,0,0,0.4
68,78,0.158,0.313,0.313,0.95,0,0,0,0.487,0,0,0.0428
68,78,0.152,0.212,0.212,0,0,0,0,0.487,0,0,0.0428
68,78,0.148,0.221,0.221,0,0,0,0,0.487,0,0,0
68,78,0.143,0.23,0.23,0,0,0,0,0.491,0,0,0.3
68,78,0.139,0.221,0.221,0,0,0,0,0.495,0,0,0
68,78,0.138,0.258,0.258,0,0,0,0,0.495,0,0,0.343
68,78,0.138,0.285,0.285,0,0,0,0,0.491,0,0,0.0428
71,76,0.138,0.294,0.294,0,0,0,0,0.499,0,0,0.0428
71,76,0.0489,0.359,0.359,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.488,0.488,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.58,0.58,0,0,0,0,0.465,0,0,0.0857
65,80,0.313,0.616,0.616,0,0,0,0,0.566,0,0,0
65,80,0.569,0.653,0.653,0,0,0,0,0.579,0,0,0
68,78,0.266,0.635,0.635,0,0,0,0,0.495,0,0,0
68,78,0.214,0.543,0.543,0,0,0,0,0.475,0,0,0.128
68,78,0.115,0.46,0.46,0,0,0,0,0.458,0,0,0.128
68,78,0.0489,0.368,0.368,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.133,0.396,0.396,0,0,0,0,0.462,0,0,0.167
68,78,0.271,0.432,0.432,0,0,0,0,0.5,0,0,0.237
68,78,0.0489,0.313,0.313,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.212,0.212,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.221,0.221,0,0,0,0,0.465,0,0,0.171
68,78,0.143,0.23,0.23,0,0,0,0,0.491,0,0,0.128
68,78,0.139,0.221,0.221,0,0,0,0,0.495,0,0,0
68,78,0.138,0.258,0.258,0,0,0,0,0.495,0,0,0.128
68,78,0.138,0.285,0.285,0,0,0,0,0.491,0,0,0.343
71,76,0.138,0.294,0.294,0,0,0,0,0.499,0,0,0.0857
71,76,0.0489,0.359,0.359,0,0,0,0,0.465,0,0,0.171
65,80,0.0489,0.488,0.488,0,0,0,0,0.465,0,0,0.0428
65,80,0.261,0.58,0.58,0,0.417,0,0,0.591,0.473,0,0.0428
65,80,0.313,0.616,0.616,0,0.267,0,0,0.566,0.486,0,0.0782
65,80,0.569,0.653,0.653,0,0,0,0,0.579,0,0,0.368
68,78,0.483,0.635,0.635,0,0,0,0,0.525,0,0,0.0857
68,78,0.0489,0.543,0.543,0,0,0,0,0.465,0,0,0.257
68,78,0.0489,0.46,0.46,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.368,0.368,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.133,0.396,0.396,0,0,0,0,0.462,0,0,0.301
68,78,0.271,0.432,0.432,0,0,0,0,0.5,0,0,0.473
68,78,0.376,0.313,0.313,0,0,0,0,0.53,0,0,0.0942
68,78,0.255,0.212,0.212,0,0,0,0,0.508,0,0,0.169
68,78,0.148,0.221,0.221,0,0,0,0,0.487,0,0,0.214
68,78,0.143,0.23,0.23,0,0,0,0,0.491,0,0,0.128
68,78,0.0489,0.221,0.221,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.258,0.258,0,0,0,0,0.465,0,0,0.128
68,78,0.138,0.285,0.285,0,0,0,0,0.491,0,0,0
71,76,0.138,0.294,0.294,0.217,0,0,0,0.499,0,0,0
71,76,0.23,0.359,0.359,0.25,0,0,0,0.549,0,0,0
65,80,0.332,0.488,0.488,0,0.167,0,0,0.641,0.242,0,0
65,80,0.261,0.58,0.58,0,0.75,0,0,0.591,0.729,0,0.128
65,80,0.445,0.616,0.616,0,0,0,0,0.616,0.571,0,0.257
65,80,0.569,0.653,0.653,0,0,0,0,0.579,0.752,0,0.128
68,78,0.701,0.635,0.635,0,0,0,0,0.555,0.769,0,0.162
68,78,0.214,0.543,0.543,0,0,0,0,0.475,0,0,0.211
68,78,0.115,0.46,0.46,0,0,0,0,0.458,0,0,0
68,78,0.0489,0.368,0.368,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0493,0.304,0.304,0,0,0,0,0.442,0,0,0.365
68,78,0.102,0.331,0.331,0,0,0,0,0.426,0,0,0.149
68,78,0.217,0.396,0.396,0,0,0,0,0.459,0,0,0
68,78,0.271,0.432,0.432,0,0,0,0,0.5,0,0,0.253
68,78,0.158,0.313,0.313,0,0,0,0,0.487,0,0,0
68,78,0.152,0.212,0.212,0,0.417,0,0,0.487,0.464,0,0
68,78,0.148,0.221,0.221,0,0.267,0.66,0.117,0.487,0,0.518,0.0428
68,78,0.237,0.23,0.23,0,0,0,0.333,0.517,0,0.572,0.0428
68,78,0.229,0.221,0.221,0.7,0,0,0,0.525,0,0.406,0.0857
68,78,0.227,0.258,0.258,0,0,0,0,0.525,0,0.501,0
68,78,0.227,0.285,0.285,0,0,0,0,0.517,0,0.291,0.0428
71,76,0.227,0.294,0.294,0,0,0,0,0.533,0,0,0
71,76,0.23,0.359,0.359,0,0,0,0,0.549,0,0,0.214
65,80,0.238,0.488,0.488,0,0.417,0,0,0.582,0.536,0,0.367
65,80,0.367,0.58,0.58,0,0.267,0,0,0.653,0.584,0,0.31
65,80,0.445,0.616,0.616,0.717,0,0,0,0.616,0.104,0,0.0857
65,80,0.569,0.653,0.653,0.917,0,0,0,0.579,0,0,0.263
68,78,0.483,0.635,0.635,0,0,0,0,0.525,0,0,0.184
68,78,0.38,0.543,0.543,0,0,0,0,0.484,0,0,0
68,78,0.0489,0.46,0.46,0,0,0,0,0.465,0,0,0.385
68,78,0.0489,0.368,0.368,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0498,0.304,0.304,0,0,0,0,0.418,0,0,0
68,78,0.0754,0.331,0.331,0,0,0,0,0.446,0,0,0.156
68,78,0.133,0.396,0.396,0,0,0,0,0.462,0,0,0
68,78,0.0489,0.432,0.432,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.313,0.313,0,0,0,0,0.465,0,0,0.257
68,78,0.152,0.212,0.212,0,0,0,0,0.487,0,0,0
68,78,0.0489,0.221,0.221,0,0,0,0,0.465,0,0,0.0741
68,78,0.143,0.23,0.23,0,0,0,0,0.491,0,0,0
68,78,0.139,0.221,0.221,0,0,0,0,0.495,0,0,0.0428
68,78,0.138,0.258,0.258,0,0,0,0,0.495,0,0,0
68,78,0.138,0.285,0.285,0,0,0,0,0.491,0,0,0.128
71,76,0.317,0.294,0.294,0,0,0,0,0.567,0,0,0.128
71,76,0.23,0.359,0.359,0.217,0,0,0,0.549,0,0,0.471
65,80,0.238,0.488,0.488,0.25,0,0,0,0.582,0,0,0.214
65,80,0.261,0.58,0.58,0,0,0,0,0.591,0,0,0.214
65,80,0.313,0.616,0.616,0.967,0,0,0,0.566,0,0,0.0857
65,80,0.569,0.653,0.653,0.667,0,0,0,0.579,0,0,0.214
68,78,0.701,0.635,0.635,0,0,0,0,0.555,0,0,0
68,78,0.214,0.543,0.543,0,0,0,0,0.475,0,0,0
68,78,0.0489,0.46,0.46,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.368,0.368,0,0,0,0,0.465,0,0,0.0857
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0493,0.304,0.304,0.217,0,0,0,0.442,0,0,0
68,78,0.102,0.331,0.331,0.25,0,0,0,0.426,0,0,0
68,78,0.217,0.396,0.396,0,0,0,0,0.459,0,0,0
68,78,0.16,0.432,0.432,0.717,0,0,0,0.483,0,0,0
68,78,0.158,0.313,0.313,0.45,0,0,0,0.487,0,0,0.0428
68,78,0.152,0.212,0.212,0,0,0,0,0.487,0,0,0.0428
68,78,0.247,0.221,0.221,0,0,0,0,0.508,0,0,0.0428
68,78,0.143,0.23,0.23,0,0,0,0,0.491,0,0,0.351
68,78,0.139,0.221,0.221,0,0,0,0,0.495,0,0,0.227
68,78,0.138,0.258,0.258,0,0,0,0,0.495,0,0,0.146
68,78,0.138,0.285,0.285,0,0.417,0,0,0.491,0.453,0,0.539
68,78,0.138,0.294,0.294,0,0.267,0,0,0.499,0.703,0,0.0857
68,78,0.139,0.359,0.359,0.217,0,0,0,0.507,0.246,0,0
68,78,0.238,0.488,0.488,0.0167,0.667,0,0,0.582,0.366,0,0
68,78,0.367,0.58,0.58,0,0.0167,0,0,0.653,0,0,0.0428
68,78,0.313,0.616,0.616,0,0.667,0,0,0.566,0.473,0,0
68,78,0.396,0.653,0.653,0,0.0167,0,0,0.541,0,0,0.0857
68,78,0.701,0.635,0.635,0,0,0,0,0.555,0,0,0.128
68,78,0.545,0.543,0.543,0,0,0,0,0.493,0,0,0.128
68,78,0.246,0.46,0.46,0,0,0,0,0.444,0,0,0
68,78,0.0734,0.368,0.368,0,0,0,0,0.454,0,0,0.0428
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0.235
68,78,0.217,0.396,0.396,0,0,0,0,0.459,0,0,0.0522
68,78,0.271,0.432,0.432,0,0,0,0,0.5,0,0,0
68,78,0.267,0.313,0.313,0.717,0,0.638,0,0.508,0,0.165,0
68,78,0.358,0.212,0.212,0.683,0,0.362,0.6,0.53,0,0.433,0.128
68,78,0.347,0.221,0.221,0,0,0,0.0833,0.53,0,0.584,0.171
68,78,0.331,0.23,0.23,0,0,0,0,0.542,0,0.414,0
68,78,0.32,0.221,0.221,0,0,0,0,0.555,0,0.423,0.214
68,78,0.316,0.258,0.258,0,0,0,0,0.555,0,0.524,0.0428
68,78,0.316,0.285,0.285,0,0,0,0,0.542,0,0.315,0
68,78,0.227,0.294,0.294,0,0,0,0,0.533,0,0,0.0627
68,78,0.23,0.359,0.359,0,0,0,0,0.549,0,0,0.128
68,78,0.332,0.488,0.488,0.717,0,0,0,0.641,0,0,0.128
68,78,0.367,0.58,0.58,1,0,0,0,0.653,0,0,0.3
68,78,0.445,0.616,0.616,1,0,0,0,0.616,0,0,0
68,78,0.569,0.653,0.653,0.333,0,0,0,0.579,0,0,0.0857
68,78,0.701,0.635,0.635,0,0,0,0,0.555,0,0,0.128
68,78,0.38,0.543,0.543,0,0,0,0,0.484,0,0,0
68,78,0.18,0.46,0.46,0,0,0,0,0.451,0,0,0
68,78,0.0734,0.368,0.368,0,0,0,0,0.454,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0754,0.331,0.331,0,0,0,0,0.446,0,0,0.178
68,78,0.217,0.396,0.396,0,0,0,0,0.459,0,0,0.116
68,78,0.271,0.432,0.432,0,0,0,0,0.5,0,0,0.231
68,78,0.267,0.313,0.313,0,0,0,0,0.508,0,0,0.328
68,78,0.152,0.212,0.212,0,0,0,0,0.487,0,0,0.321
68,78,0.0489,0.221,0.221,0,0,0,0,0.465,0,0,0.214
68,78,0.143,0.23,0.23,0,0,0,0,0.491,0,0,0
68,78,0.139,0.221,0.221,0,0,0,0,0.495,0,0,0.128
68,78,0.138,0.258,0.258,0,0,0,0,0.495,0,0,0
68,78,0.138,0.285,0.285,0,0,0,0,0.491,0,0,0.128
71,76,0.138,0.294,0.294,0,0.667,0,0,0.499,0.604,0,0.147
71,76,0.139,0.359,0.359,0,0.0167,0,0,0.507,0.615,0,0.426
65,80,0.332,0.488,0.488,0.217,0,0,0,0.641,0.17,0,0.238
65,80,0.367,0.58,0.58,0.717,0,0,0,0.653,0,0,0.273
65,80,0.445,0.616,0.616,0,0,0.319,0,0.616,0,0.206,0.0857
65,80,0.569,0.653,0.653,0,0,0,0.883,0.579,0,0.911,0.171
68,78,0.483,0.635,0.635,0,0,0,0.0333,0.525,0,0.119,0
68,78,0.214,0.543,0.543,0,0,0,0,0.475,0,0,0
68,78,0.115,0.46,0.46,0,0,0,0,0.458,0,0,0.0428
68,78,0.0489,0.368,0.368,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0754,0.331,0.331,0,0,0,0,0.446,0,0,0.224
68,78,0.217,0.396,0.396,0,0,0,0,0.459,0,0,0.348
68,78,0.271,0.432,0.432,0,0,0,0,0.5,0,0,0.151
68,78,0.267,0.313,0.313,0,0,0,0,0.508,0,0,0.257
68,78,0.152,0.212,0.212,0,0,0,0,0.487,0,0,0.0428
68,78,0.148,0.221,0.221,0,0,0,0,0.487,0,0,0.0857
68,78,0.143,0.23,0.23,0,0,0,0,0.491,0,0,0.257
68,78,0.0489,0.221,0.221,0,0,0,0,0.465,0,0,0.343
68,78,0.138,0.258,0.258,0,0,0,0,0.495,0,0,0
68,78,0.227,0.285,0.285,0.233,0,0,0,0.517,0,0,0.257
71,76,0.227,0.294,0.294,0,0,0,0,0.533,0,0,0
71,76,0.23,0.359,0.359,0,0,0,0,0.549,0,0,0.0428
65,80,0.238,0.488,0.488,0,0,0,0,0.582,0,0,0.128
65,80,0.367,0.58,0.58,0.933,0.683,0,0,0.653,0.803,0,0.121
65,80,0.445,0.616,0.616,0,0,0,0,0.616,0,0,0.128
65,80,0.569,0.653,0.653,0,0,0,0,0.579,0,0,0.128
68,78,0.701,0.635,0.635,0,0,0.638,0,0.555,0,0.363,0.323
68,78,0.38,0.543,0.543,0,0,0.0213,0.867,0.484,0,0.493,0
68,78,0.18,0.46,0.46,0,0,0,0.517,0.451,0,0.586,0.0428
68,78,0.0978,0.368,0.368,0,0,0,0,0.443,0,0.701,0
68,78,0.0571,0.34,0.34,0,0,0,0,0.446,0,0.581,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.442,0,0.454,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.438,0,0.627,0
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.396,0.396,0.133,0,0,0,0.465,0,0,0.294
68,78,0.273,0.432,0.432,0.817,0,0,0,0.5,0,0,0.129
68,78,0.16,0.313,0.313,0,0,0,0,0.487,0,0,0
68,78,0.155,0.212,0.212,0,0,0,0,0.487,0,0,0
68,78,0.151,0.221,0.221,0,0,0,0,0.487,0,0,0
68,78,0.145,0.23,0.23,0,0,0,0,0.491,0,0,0.3
68,78,0.142,0.221,0.221,0,0,0,0,0.495,0,0,0
68,78,0.141,0.258,0.258,0,0,0,0,0.495,0,0,0.0428
68,78,0.14,0.285,0.285,0,0,0,0,0.491,0,0,0.0857
71,76,0.141,0.294,0.294,0.133,0,0,0,0.499,0,0,0.0428
71,76,0.142,0.359,0.359,1,0,0,0,0.507,0,0,0
65,80,0.246,0.488,0.488,0.3,0,0,0,0.582,0,0,0.0857
65,80,0.163,0.58,0.58,0,0,0,0,0.528,0,0,0.128
65,80,0.196,0.616,0.616,0,0,0,0,0.516,0,0,0.214
65,80,0.44,0.653,0.653,0,0,0,0,0.541,0,0,0.122
68,78,0.765,0.635,0.635,0,0,0,0,0.555,0,0,0.193
68,78,0.393,0.543,0.543,0,0,0,0,0.484,0,0,0.249
68,78,0.0489,0.46,0.46,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.368,0.368,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.134,0.396,0.396,0.133,0,0,0,0.462,0,0,0.0601
68,78,0.273,0.432,0.432,1,0,0,0,0.5,0,0,0.274
68,78,0.271,0.313,0.313,0.0667,0,0,0,0.508,0,0,0.265
68,78,0.26,0.212,0.212,0,0,0,0,0.508,0,0,0.396
68,78,0.253,0.221,0.221,0,0,0,0,0.508,0,0,0.545
68,78,0.145,0.23,0.23,0,0,0,0,0.491,0,0,0.133
68,78,0.142,0.221,0.221,0,0,0,0,0.495,0,0,0.0558
68,78,0.232,0.258,0.258,0,0,0,0,0.525,0,0,0.423
68,78,0.232,0.285,0.285,0,0,0,0,0.517,0,0,0.226
71,76,0.233,0.294,0.294,0,0,0,0,0.533,0,0,0.146
71,76,0.142,0.359,0.359,0,0,0,0,0.507,0,0,0.0857
65,80,0.246,0.488,0.488,0,0,0,0,0.582,0,0,0.0428
65,80,0.277,0.58,0.58,0.233,0.583,0,0,0.591,0.565,0,0.128
65,80,0.343,0.616,0.616,0,0.1,0,0,0.566,0.129,0,0.128
65,80,0.44,0.653,0.653,0,0,0,0,0.541,0,0,0.386
68,78,0.526,0.635,0.635,0,0,0,0,0.525,0,0,0.128
68,78,0.393,0.543,0.543,0.633,0,0,0,0.484,0,0,0.206
68,78,0.0489,0.46,0.46,0.0833,0,0,0,0.465,0,0,0
68,78,0.0489,0.368,0.368,0,0,0,0,0.465,0,0,0.0857
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.34,0.34,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.331,0.331,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.304,0.304,0,0,0,0,0.465,0,0,0
68,78,0.0759,0.331,0.331,0,0,0,0,0.446,0,0,0
68,78,0.0489,0.396,0.396,0.133,0,0,0,0.465,0,0,0
68,78,0.161,0.432,0.432,0.333,0,0,0,0.483,0,0,0.126
68,78,0.16,0.313,0.313,0,0,0,0,0.487,0,0,0
68,78,0.0489,0.212,0.212,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.221,0.221,0,0,0,0,0.465,0,0,0
68,78,0.145,0.23,0.23,0,0,0,0,0.491,0,0,0
68,78,0.0489,0.221,0.221,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.258,0.258,0,0,0,0,0.465,0,0,0
68,78,0.14,0.285,0.285,0,0,0,0,0.491,0,0,0.0428
71,76,0.0489,0.294,0.294,0,0,0,0,0.465,0,0,0.0428
71,76,0.142,0.359,0.359,0,0,0,0,0.507,0,0,0
65,80,0.246,0.488,0.488,0,0,0,0,0.582,0,0,0.261
